gen1_locus,gen1_nombre,gen1_fin,gen1_hebra,gen2_locus,gen2_nombre,gen2_inicio,gen2_hebra,distancia_pb,tipo,misma_hebra
STM1098,hpaC,1185696,-,STM1099,hpaB,1185713,-,17,Muy cercano (< 50 pb),True
STM1099,hpaB,1187276,-,STM1100,hpaR,1187493,-,217,Normal (200-500 pb),True
STM1100,hpaR,1187934,-,STM1101,hpaG,1188208,+,274,Normal (200-500 pb),False
STM1101,hpaG,1189498,+,STM1102,hpaE,1189494,+,-4,Solapado,True
STM1102,hpaE,1190961,+,STM1103,hpaD,1190962,+,1,Muy cercano (< 50 pb),True
STM1103,hpaD,1191814,+,STM1104,hpaF,1191823,+,9,Muy cercano (< 50 pb),True
STM1104,hpaF,1192204,+,STM1105,hpaH,1192346,+,142,Moderado (100-200 pb),True
STM1105,hpaH,1193150,+,STM1106,hpaI,1193160,+,10,Muy cercano (< 50 pb),True
STM1106,hpaI,1193952,+,STM1107,hpaX,1194023,+,71,Cercano (50-100 pb),True
STM1107,hpaX,1195400,+,STM1108,hpaA,1195409,+,9,Muy cercano (< 50 pb),True
STM1108,hpaA,1196306,+,STM1109,,1196319,+,13,Muy cercano (< 50 pb),True
STM1109,,1197258,+,STM1110,,1197665,-,407,Normal (200-500 pb),False
STM1110,,1198028,-,STM1111,yccD,1198681,-,653,Grande (> 500 pb),True
STM1111,yccD,1198987,-,STM1112,cbpA,1198986,-,-1,Solapado,True
STM1112,cbpA,1199907,-,STM1113,scsA,1200141,+,234,Normal (200-500 pb),False
STM1113,scsA,1200504,+,STM1114,scsB,1200552,+,48,Muy cercano (< 50 pb),True
STM1114,scsB,1202439,+,STM1115,scsC,1202435,+,-4,Solapado,True
STM1115,scsC,1203059,+,STM1116,scsD,1203048,+,-11,Solapado,True
STM1116,scsD,1203555,+,STM1117,agp,1203687,+,132,Moderado (100-200 pb),True
STM1117,agp,1204929,+,STM1118,yccJ,1204962,-,33,Muy cercano (< 50 pb),False
STM1118,yccJ,1205190,-,STM1119,wraB,1205210,-,20,Muy cercano (< 50 pb),True
STM1119,wraB,1205807,-,STM1121,ymdF,1206191,+,384,Normal (200-500 pb),False
STM1121,ymdF,1206359,+,STM1122,ycdC,1206495,+,136,Moderado (100-200 pb),True
STM1122,ycdC,1207134,+,STM1123,,1207130,-,-4,Solapado,False
STM1123,,1207526,-,STM1124,putA,1207584,-,58,Cercano (50-100 pb),True
STM1124,putA,1211547,-,STM1125,putP,1211968,+,421,Normal (200-500 pb),False
STM1125,putP,1213477,+,STM1126,phoH,1214303,+,826,Grande (> 500 pb),True
STM1126,phoH,1215158,+,STM1127,,1215263,-,105,Moderado (100-200 pb),False
STM1127,,1216145,-,STM1128,,1216429,-,284,Normal (200-500 pb),True
STM1128,,1217926,-,STM1129,,1218262,-,336,Normal (200-500 pb),True
STM1129,,1218943,-,STM1130,,1219448,+,505,Grande (> 500 pb),False
STM1130,,1220609,+,STM1131,,1220654,+,45,Muy cercano (< 50 pb),True
STM1131,,1221347,+,STM1132,,1221629,+,282,Normal (200-500 pb),True
STM1132,,1222910,+,STM1133,,1222920,+,10,Muy cercano (< 50 pb),True
STM1133,,1224027,+,STM1135,ycdW,1225054,+,1027,Grande (> 500 pb),True
STM1135,ycdW,1225993,+,STM1136,ycdX,1226076,+,83,Cercano (50-100 pb),True
STM1136,ycdX,1226814,+,STM1137,ycdY,1226837,+,23,Muy cercano (< 50 pb),True
STM1137,ycdY,1227392,+,STM1138,ycdZ,1227444,+,52,Cercano (50-100 pb),True
STM1138,ycdZ,1227975,+,STM1139,csgG,1228013,-,38,Muy cercano (< 50 pb),False
STM1139,csgG,1228847,-,STM1140,csgF,1228873,-,26,Muy cercano (< 50 pb),True
STM1140,csgF,1229290,-,STM1141,csgE,1229316,-,26,Muy cercano (< 50 pb),True
STM1141,csgE,1229712,-,STM1142,csgD,1229716,-,4,Muy cercano (< 50 pb),True
STM1142,csgD,1230367,-,STM1143,csgB,1231121,+,754,Grande (> 500 pb),False
STM1143,csgB,1231577,+,STM1144,csgA,1231618,+,41,Muy cercano (< 50 pb),True
STM1144,csgA,1232074,+,STM1145,csgC,1232135,+,61,Cercano (50-100 pb),True
STM1145,csgC,1232462,+,STM1146,ymdA,1232592,+,130,Moderado (100-200 pb),True
STM1146,ymdA,1232913,+,STM1147,,1233001,+,88,Cercano (50-100 pb),True
STM1147,,1233541,+,STM1148,ymdC,1233479,+,-62,Solapado,True
STM1148,ymdC,1234964,+,STM1149,mdoC,1234980,-,16,Muy cercano (< 50 pb),False
STM1149,mdoC,1236135,-,STM1150,mdoG,1236406,+,271,Normal (200-500 pb),False
STM1150,mdoG,1237942,+,STM1151,mdoH,1237934,+,-8,Solapado,True
STM1151,mdoH,1240478,+,STM1152,yceK,1240551,+,73,Cercano (50-100 pb),True
STM1152,yceK,1240779,+,STM1153,msyB,1240779,-,0,Adyacente,False
STM1153,msyB,1241154,-,STM1154,yceE,1241235,-,81,Cercano (50-100 pb),True
STM1154,yceE,1242450,-,STM1155,htrB,1242604,-,154,Moderado (100-200 pb),True
STM1155,htrB,1243525,-,STM1156,yceA,1243744,+,219,Normal (200-500 pb),False
STM1156,yceA,1244797,+,STM1157,yceI,1244848,-,51,Cercano (50-100 pb),False
STM1157,yceI,1245424,-,STM1158,,1245420,-,-4,Solapado,True
STM1158,,1245993,-,STM1159,yceO,1246255,-,262,Normal (200-500 pb),True
STM1159,yceO,1246369,-,STM1160,solA,1246409,-,40,Muy cercano (< 50 pb),True
STM1160,solA,1247528,-,STM1161,yceP,1247640,-,112,Moderado (100-200 pb),True
STM1161,yceP,1247895,-,STM1162,dinI,1248184,-,289,Normal (200-500 pb),True
STM1162,dinI,1248430,-,STM1163,pyrC,1248503,-,73,Cercano (50-100 pb),True
STM1163,pyrC,1249550,-,STM1164,yceB,1249654,-,104,Moderado (100-200 pb),True
STM1164,yceB,1250215,-,STM1165,grxB,1250339,-,124,Moderado (100-200 pb),True
STM1165,grxB,1250987,-,STM1166,yceL,1251050,-,63,Cercano (50-100 pb),True
STM1166,yceL,1252259,-,STM1167,rimJ,1252495,+,236,Normal (200-500 pb),False
STM1167,rimJ,1253080,+,STM1168,yceH,1253115,+,35,Muy cercano (< 50 pb),True
STM1168,yceH,1253763,+,STM1169,mviM,1253764,+,1,Muy cercano (< 50 pb),True
STM1169,mviM,1254688,+,STM1170,mviN,1254952,+,264,Normal (200-500 pb),True
STM1170,mviN,1256527,+,STM1171,flgN,1256608,-,81,Cercano (50-100 pb),False
STM1171,flgN,1257031,-,STM1172,flgM,1257035,-,4,Muy cercano (< 50 pb),True
STM1172,flgM,1257329,-,STM1173,flgA,1257420,-,91,Cercano (50-100 pb),True
STM1173,flgA,1258080,-,STM1174,flgB,1258236,+,156,Moderado (100-200 pb),False
STM1174,flgB,1258653,+,STM1175,flgC,1258656,+,3,Muy cercano (< 50 pb),True
STM1175,flgC,1259061,+,STM1176,flgD,1259072,+,11,Muy cercano (< 50 pb),True
STM1176,flgD,1259771,+,STM1177,flgE,1259797,+,26,Muy cercano (< 50 pb),True
STM1177,flgE,1261009,+,STM1178,flgF,1261029,+,20,Muy cercano (< 50 pb),True
STM1178,flgF,1261785,+,STM1179,flgG,1261798,+,13,Muy cercano (< 50 pb),True
STM1179,flgG,1262581,+,STM1180,flgH,1262635,+,54,Cercano (50-100 pb),True
STM1180,flgH,1263334,+,STM1181,flgI,1263345,+,11,Muy cercano (< 50 pb),True
STM1181,flgI,1264443,+,STM1182,flgJ,1264442,+,-1,Solapado,True
STM1182,flgJ,1265393,+,STM1183,flgK,1265457,+,64,Cercano (50-100 pb),True
STM1183,flgK,1267119,+,STM1184,flgL,1267133,+,14,Muy cercano (< 50 pb),True
STM1184,flgL,1268087,+,STM1185,rne,1268343,-,256,Normal (200-500 pb),False
STM1185,rne,1271547,-,STM1187,rluC,1272120,+,573,Grande (> 500 pb),False
STM1187,rluC,1273080,+,STM1188,,1273235,+,155,Moderado (100-200 pb),True
STM1188,,1273979,+,STM1189,yceF,1274480,-,501,Grande (> 500 pb),False
STM1189,yceF,1275065,-,STM1190,yceD,1275262,+,197,Moderado (100-200 pb),False
STM1190,yceD,1275784,+,STM1191,rpmF,1275835,+,51,Cercano (50-100 pb),True
STM1191,rpmF,1276009,+,STM1192,plsX,1276142,+,133,Moderado (100-200 pb),True
STM1192,plsX,1277222,+,STM1193,fabH,1277301,+,79,Cercano (50-100 pb),True
STM1193,fabH,1278255,+,STM1194,fabD,1278270,+,15,Muy cercano (< 50 pb),True
STM1194,fabD,1279200,+,STM1195,fabG,1279212,+,12,Muy cercano (< 50 pb),True
STM1195,fabG,1279947,+,STM1196,acpP,1280102,+,155,Moderado (100-200 pb),True
STM1196,acpP,1280339,+,STM1197,fabF,1280424,+,85,Cercano (50-100 pb),True
STM1197,fabF,1281666,+,STM1198,pabC,1281789,+,123,Moderado (100-200 pb),True
STM1198,pabC,1282599,+,STM1199,yceG,1282601,+,2,Muy cercano (< 50 pb),True
STM1199,yceG,1283624,+,STM1200,tmk,1283613,+,-11,Solapado,True
STM1200,tmk,1284255,+,STM1201,holB,1284251,+,-4,Solapado,True
STM1201,holB,1285256,+,STM1202,ycfH,1285266,+,10,Muy cercano (< 50 pb),True
STM1202,ycfH,1286064,+,STM1203,ptsG,1286358,+,294,Normal (200-500 pb),True
STM1203,ptsG,1287792,+,STM1204,fhuE,1287876,-,84,Cercano (50-100 pb),False
STM1204,fhuE,1290051,-,STM1205,ycfF,1290392,+,341,Normal (200-500 pb),False
STM1205,ycfF,1290752,+,STM1206,ycfL,1290754,+,2,Muy cercano (< 50 pb),True
STM1206,ycfL,1291129,+,STM1207,ycfM,1291142,+,13,Muy cercano (< 50 pb),True
STM1207,ycfM,1291781,+,STM1208,ycfN,1291761,+,-20,Solapado,True
STM1208,ycfN,1292586,+,STM1209,nagZ,1292596,+,10,Muy cercano (< 50 pb),True
STM1209,nagZ,1293622,+,STM1210,ycfP,1293646,+,24,Muy cercano (< 50 pb),True
STM1210,ycfP,1294189,+,STM1211,ndh,1294443,+,254,Normal (200-500 pb),True
STM1211,ndh,1295748,+,STM1212,ycfJ,1295926,+,178,Moderado (100-200 pb),True
STM1212,ycfJ,1296466,+,STM1213,ycfQ,1296540,-,74,Cercano (50-100 pb),False
STM1213,ycfQ,1297176,-,STM1214,ycfR,1297417,+,241,Normal (200-500 pb),False
STM1214,ycfR,1297675,+,STM1215,ycfS,1297771,-,96,Cercano (50-100 pb),False
STM1215,ycfS,1298737,-,STM1216,mfd,1298884,-,147,Moderado (100-200 pb),True
STM1216,mfd,1302331,-,STM1217,ycfU,1302557,+,226,Normal (200-500 pb),False
STM1217,ycfU,1303868,+,STM1218,ycfV,1303860,+,-8,Solapado,True
STM1218,ycfV,1304562,+,STM1219,ycfW,1304561,+,-1,Solapado,True
STM1219,ycfW,1305806,+,STM1220,ycfX,1305834,+,28,Muy cercano (< 50 pb),True
STM1220,ycfX,1306746,+,STM1221,cobB,1306764,+,18,Muy cercano (< 50 pb),True
STM1221,cobB,1307586,+,STM1222,potD,1307667,-,81,Cercano (50-100 pb),False
STM1222,potD,1308714,-,STM1223,potC,1308738,-,24,Muy cercano (< 50 pb),True
STM1223,potC,1309518,-,STM1224,sifA,1309833,-,315,Normal (200-500 pb),True
STM1224,sifA,1310844,-,STM1225,potB,1311172,-,328,Normal (200-500 pb),True
STM1225,potB,1312036,-,STM1226,potA,1312019,-,-17,Solapado,True
STM1226,potA,1313156,-,STM1227,pepT,1313406,+,250,Normal (200-500 pb),False
STM1227,pepT,1314636,+,STM1228,,1314639,+,3,Muy cercano (< 50 pb),True
STM1228,,1315974,+,STM1229,ycfD,1316013,-,39,Muy cercano (< 50 pb),False
STM1229,ycfD,1317135,-,STM1230,phoQ,1317215,-,80,Cercano (50-100 pb),True
STM1230,phoQ,1318679,-,STM1231,phoP,1318678,-,-1,Solapado,True
STM1231,phoP,1319353,-,STM1232,purB,1319476,-,123,Moderado (100-200 pb),True
STM1232,purB,1320847,-,STM1233,ycfC,1320850,-,3,Muy cercano (< 50 pb),True
STM1233,ycfC,1321498,-,STM1234,trmU,1321578,-,80,Cercano (50-100 pb),True
STM1234,trmU,1322730,-,STM1235,ymfB,1322738,-,8,Muy cercano (< 50 pb),True
STM1235,ymfB,1323200,-,STM1236,,1323211,-,11,Muy cercano (< 50 pb),True
STM1236,,1323541,-,STM1237,ymfC,1323537,-,-4,Solapado,True
STM1237,ymfC,1324203,-,STM1238,icdA,1324374,+,171,Moderado (100-200 pb),False
STM1238,icdA,1325625,+,STM1239,,1326072,+,447,Normal (200-500 pb),True
STM1239,,1327197,+,STM1240,envF,1328178,-,981,Grande (> 500 pb),False
STM1240,envF,1328967,-,STM1241,msgA,1329455,-,488,Normal (200-500 pb),True
STM1241,msgA,1329695,-,STM1242,envE,1329885,-,190,Moderado (100-200 pb),True
STM1242,envE,1330407,-,STM1243,,1330821,-,414,Normal (200-500 pb),True
STM1243,,1331034,-,STM1244,pagD,1331165,-,131,Moderado (100-200 pb),True
STM1244,pagD,1331429,-,STM1246,pagC,1332240,+,811,Grande (> 500 pb),False
STM1246,pagC,1332798,+,STM1249,,1334034,-,1236,Grande (> 500 pb),False
STM1249,,1334379,-,STM1250,,1335081,+,702,Grande (> 500 pb),False
STM1250,,1335354,+,STM1251,,1335505,+,151,Moderado (100-200 pb),True
STM1251,,1335973,+,STM1252,,1336311,+,338,Normal (200-500 pb),True
STM1252,,1337355,+,STM1253,,1337437,-,82,Cercano (50-100 pb),False
STM1253,,1337968,-,STM1254,,1338116,-,148,Moderado (100-200 pb),True
STM1254,,1338431,-,STM1255,,1339112,+,681,Grande (> 500 pb),False
STM1255,,1340747,+,STM1256,,1340746,+,-1,Solapado,True
STM1256,,1341721,+,STM1257,,1341710,+,-11,Solapado,True
STM1257,,1342523,+,STM1258,,1342516,+,-7,Solapado,True
STM1258,,1343314,+,STM1259,,1343307,+,-7,Solapado,True
STM1259,,1343898,+,STM1260,,1343979,-,81,Cercano (50-100 pb),False
STM1260,,1345113,-,STM1261,,1345306,+,193,Moderado (100-200 pb),False
STM1261,,1345633,+,STM1263,,1345829,+,196,Moderado (100-200 pb),True
STM1263,,1346477,+,STM1264,aadA,1346585,+,108,Moderado (100-200 pb),True
STM1264,aadA,1347374,+,STM1265,,1347518,+,144,Moderado (100-200 pb),True
STM1265,,1348112,+,STM1266,,1348180,+,68,Cercano (50-100 pb),True
STM1266,,1349029,+,STM1267,,1349283,-,254,Normal (200-500 pb),False
STM1267,,1349532,-,STM1268,,1349610,-,78,Cercano (50-100 pb),True
STM1268,,1349760,-,STM1269,,1349842,+,82,Cercano (50-100 pb),False
STM1269,,1350388,+,STM1270,yeaS,1350584,+,196,Moderado (100-200 pb),True
STM1270,yeaS,1351223,+,STM1271,yeaR,1351395,+,172,Moderado (100-200 pb),True
STM1271,yeaR,1351758,+,STM1272,yoaG,1351760,+,2,Muy cercano (< 50 pb),True
STM1272,yoaG,1351943,+,STM1273,,1352172,+,229,Normal (200-500 pb),True
STM1273,,1352814,+,STM1274,yeaQ,1353128,+,314,Normal (200-500 pb),True
STM1274,yeaQ,1353377,+,STM1275,yaoF,1353809,+,432,Normal (200-500 pb),True
STM1275,yaoF,1354061,+,STM1276,,1354129,+,68,Cercano (50-100 pb),True
STM1276,,1354441,+,STM1277,yeaO,1354426,-,-15,Solapado,False
STM1277,yeaO,1354774,-,STM1278,yeaN,1354892,-,118,Moderado (100-200 pb),True
STM1278,yeaN,1356077,-,STM1279,yeaM,1356177,+,100,Moderado (100-200 pb),False
STM1279,yeaM,1356972,+,STM1280,yeaL,1356951,-,-21,Solapado,False
STM1280,yeaL,1357398,-,STM1281,,1357603,+,205,Normal (200-500 pb),False
STM1281,,1357711,+,STM1282,yeaK,1357707,-,-4,Solapado,False
STM1282,yeaK,1358226,-,STM1283,yeaJ,1358275,-,49,Muy cercano (< 50 pb),True
STM1283,yeaJ,1359769,-,STM1284,yeaH,1360409,-,640,Grande (> 500 pb),True
STM1284,yeaH,1361696,-,STM1285,yeaG,1361818,-,122,Moderado (100-200 pb),True
STM1285,yeaG,1363753,-,STM1286,mipA,1364179,+,426,Normal (200-500 pb),False
STM1286,mipA,1364926,+,STM1287,,1365215,+,289,Normal (200-500 pb),True
STM1287,,1366412,+,STM1288,,1366508,+,96,Cercano (50-100 pb),True
STM1288,,1367366,+,STM1289,yeaD,1367464,-,98,Cercano (50-100 pb),False
STM1289,yeaD,1368349,-,STM1290,gapA,1368683,-,334,Normal (200-500 pb),True
STM1290,gapA,1369679,-,STM1291,yeaA,1369990,+,311,Normal (200-500 pb),False
STM1291,yeaA,1370434,+,STM1292,yeaC,1370475,+,41,Muy cercano (< 50 pb),True
STM1292,yeaC,1370754,+,STM1293,pncA,1371105,-,351,Normal (200-500 pb),False
STM1293,pncA,1371762,-,STM1294,ansA,1371788,-,26,Muy cercano (< 50 pb),True
STM1294,ansA,1372805,-,STM1295,sppA,1372900,-,95,Cercano (50-100 pb),True
STM1295,sppA,1374757,-,STM1296,ydjA,1374930,+,173,Moderado (100-200 pb),False
STM1296,ydjA,1375482,+,STM1297,selD,1375599,+,117,Moderado (100-200 pb),True
STM1297,selD,1376643,+,STM1298,topB,1376647,+,4,Muy cercano (< 50 pb),True
STM1298,topB,1378597,+,STM1299,gdhA,1378626,-,29,Muy cercano (< 50 pb),False
STM1299,gdhA,1379970,-,STM1300,,1380208,+,238,Normal (200-500 pb),False
STM1300,,1380484,+,STM1301,,1380443,-,-41,Solapado,False
STM1301,,1380860,-,STM1302,xthA,1380932,-,72,Cercano (50-100 pb),True
STM1302,xthA,1381739,-,STM1303,astC,1382184,+,445,Normal (200-500 pb),False
STM1303,astC,1383411,+,STM1304,astA,1383401,+,-10,Solapado,True
STM1304,astA,1384436,+,STM1305,astD,1384432,+,-4,Solapado,True
STM1305,astD,1385911,+,STM1306,astB,1385907,+,-4,Solapado,True
STM1306,astB,1387251,+,STM1307,astE,1387243,+,-8,Solapado,True
STM1307,astE,1388212,+,STM1308,spy,1388547,+,335,Normal (200-500 pb),True
STM1308,spy,1389033,+,STM1309,,1389107,-,74,Cercano (50-100 pb),False
STM1309,,1390016,-,STM1310,nadE,1390109,-,93,Cercano (50-100 pb),True
STM1310,nadE,1390937,-,STM1311,osmE,1391155,+,218,Normal (200-500 pb),False
STM1311,osmE,1391497,+,STM1312,celA,1391797,+,300,Normal (200-500 pb),True
STM1312,celA,1392118,+,STM1313,celB,1392200,+,82,Cercano (50-100 pb),True
STM1313,celB,1393559,+,STM1314,celC,1393609,+,50,Cercano (50-100 pb),True
STM1314,celC,1393957,+,STM1315,celD,1393967,+,10,Muy cercano (< 50 pb),True
STM1315,celD,1394810,+,STM1316,celF,1394934,+,124,Moderado (100-200 pb),True
STM1316,celF,1396290,+,STM1317,celG,1396302,+,12,Muy cercano (< 50 pb),True
STM1317,celG,1397061,+,STM1318,katE,1397104,-,43,Muy cercano (< 50 pb),False
STM1318,katE,1399357,-,STM1319,cedA,1399721,+,364,Normal (200-500 pb),False
STM1319,cedA,1399964,+,STM1320,ydjN,1400065,-,101,Moderado (100-200 pb),False
STM1320,ydjN,1401457,-,STM1321,ydjM,1401593,-,136,Moderado (100-200 pb),True
STM1321,ydjM,1402193,-,STM1322,yniC,1402330,-,137,Moderado (100-200 pb),True
STM1322,yniC,1402999,-,STM1323,yniB,1403147,+,148,Moderado (100-200 pb),False
STM1323,yniB,1403684,+,STM1324,,1403726,-,42,Muy cercano (< 50 pb),False
STM1324,,1404587,-,STM1325,ydiZ,1404693,-,106,Moderado (100-200 pb),True
STM1325,ydiZ,1404984,-,STM1326,pfkB,1405080,-,96,Cercano (50-100 pb),True
STM1326,pfkB,1406013,-,STM1327,ydiY,1406301,+,288,Normal (200-500 pb),False
STM1327,ydiY,1407060,+,STM1328,,1407108,-,48,Muy cercano (< 50 pb),False
STM1328,,1408068,-,STM1329,,1408210,+,142,Moderado (100-200 pb),False
STM1329,,1408525,+,STM1330,,1408521,+,-4,Solapado,True
STM1330,,1409376,+,STM1331,,1409548,+,172,Moderado (100-200 pb),True
STM1331,,1409755,+,STM1332,rfc,1410077,-,322,Normal (200-500 pb),False
STM1332,rfc,1411301,-,STM1333,thrS,1412192,+,891,Grande (> 500 pb),False
STM1333,thrS,1414121,+,STM1334,infC,1414232,+,111,Moderado (100-200 pb),True
STM1334,infC,1414667,+,STM1335,rpmI,1414762,+,95,Cercano (50-100 pb),True
STM1335,rpmI,1414960,+,STM1336,rplT,1415010,+,50,Cercano (50-100 pb),True
STM1336,rplT,1415367,+,STM1337,pheS,1415668,+,301,Normal (200-500 pb),True
STM1337,pheS,1416652,+,STM1338,pheT,1416667,+,15,Muy cercano (< 50 pb),True
STM1338,pheT,1419055,+,STM1339,himA,1419059,+,4,Muy cercano (< 50 pb),True
STM1339,himA,1419359,+,STM1340,btuC,1419561,+,202,Normal (200-500 pb),True
STM1340,btuC,1420542,+,STM1341,btuE,1420633,+,91,Cercano (50-100 pb),True
STM1341,btuE,1421185,+,STM1342,btuD,1421184,+,-1,Solapado,True
STM1342,btuD,1421934,+,STM1343,nlpC,1422010,+,76,Cercano (50-100 pb),True
STM1343,nlpC,1422475,+,STM1344,ydiV,1422788,+,313,Normal (200-500 pb),True
STM1344,ydiV,1423502,+,STM1345,ydiU,1423563,+,61,Cercano (50-100 pb),True
STM1345,ydiU,1425006,+,STM1346,ydiE,1425040,-,34,Muy cercano (< 50 pb),False
STM1346,ydiE,1425232,-,STM1347,aroH,1425388,-,156,Moderado (100-200 pb),True
STM1347,aroH,1426435,-,STM1348,ydiA,1426590,-,155,Moderado (100-200 pb),True
STM1348,ydiA,1427424,-,STM1349,pps,1427760,+,336,Normal (200-500 pb),False
STM1349,pps,1430139,+,STM1350,ydiD,1430180,-,41,Muy cercano (< 50 pb),False
STM1350,ydiD,1431821,-,STM1351,ydiT,1431910,-,89,Cercano (50-100 pb),True
STM1351,ydiT,1432204,-,STM1352,ydiS,1432200,-,-4,Solapado,True
STM1352,ydiS,1433487,-,STM1353,ydiR,1433543,-,56,Cercano (50-100 pb),True
STM1353,ydiR,1434479,-,STM1354,ydiQ,1434500,-,21,Muy cercano (< 50 pb),True
STM1354,ydiQ,1435265,-,STM1355,ydiP,1435727,+,462,Normal (200-500 pb),False
STM1355,ydiP,1436618,+,STM1356,ydiO,1436693,-,75,Cercano (50-100 pb),False
STM1356,ydiO,1437845,-,STM1357,ydiF,1437858,-,13,Muy cercano (< 50 pb),True
STM1357,ydiF,1439412,-,STM1358,aroD,1439607,-,195,Moderado (100-200 pb),True
STM1358,aroD,1440366,-,STM1359,ydiB,1440410,-,44,Muy cercano (< 50 pb),True
STM1359,ydiB,1441277,-,STM1360,ydiN,1441343,-,66,Cercano (50-100 pb),True
STM1360,ydiN,1442579,-,STM1361,ydiM,1442942,-,363,Normal (200-500 pb),True
STM1361,ydiM,1444154,-,STM1362,ydiL,1444294,-,140,Moderado (100-200 pb),True
STM1362,ydiL,1444654,-,STM1364,ydiK,1445111,-,457,Normal (200-500 pb),True
STM1364,ydiK,1446230,-,STM1365,ydiJ,1446494,+,264,Normal (200-500 pb),False
STM1365,ydiJ,1449551,+,STM1366,,1449547,+,-4,Solapado,True
STM1366,,1449958,+,STM1367,ydiH,1450017,+,59,Cercano (50-100 pb),True
STM1367,ydiH,1450245,+,STM1368,,1450532,-,287,Normal (200-500 pb),False
STM1368,,1451879,-,STM1369,sufA,1452305,+,426,Normal (200-500 pb),False
STM1369,sufA,1452674,+,STM1370,sufB,1452682,+,8,Muy cercano (< 50 pb),True
STM1370,sufB,1454170,+,STM1371,sufC,1454186,+,16,Muy cercano (< 50 pb),True
STM1371,sufC,1454933,+,STM1372,sufD,1454907,+,-26,Solapado,True
STM1372,sufD,1456179,+,STM1373,sufS,1456175,+,-4,Solapado,True
STM1373,sufS,1457396,+,STM1374,ynhA,1457408,+,12,Muy cercano (< 50 pb),True
STM1374,ynhA,1457825,+,STM1375,ynhG,1457979,+,154,Moderado (100-200 pb),True
STM1375,ynhG,1458981,+,STM1376,lppB,1459047,-,66,Cercano (50-100 pb),False
STM1376,lppB,1459287,-,STM1377,lpp,1459369,-,82,Cercano (50-100 pb),True
STM1377,lpp,1459606,-,STM1378,pykF,1459916,-,310,Normal (200-500 pb),True
STM1378,pykF,1461329,-,STM1379,orf48,1461730,-,401,Normal (200-500 pb),True
STM1379,orf48,1463074,-,STM1380,orf32,1463095,-,21,Muy cercano (< 50 pb),True
STM1380,orf32,1463989,-,STM1381,orf245,1464047,-,58,Cercano (50-100 pb),True
STM1381,orf245,1464785,-,STM1382,orf408,1464796,-,11,Muy cercano (< 50 pb),True
STM1382,orf408,1466023,-,STM1383,ttrA,1466345,-,322,Normal (200-500 pb),True
STM1383,ttrA,1469408,-,STM1384,ttrC,1469400,-,-8,Solapado,True
STM1384,ttrC,1470423,-,STM1385,ttrB,1470423,-,0,Adyacente,True
STM1385,ttrB,1471176,-,STM1386,ttrS,1471339,+,163,Moderado (100-200 pb),False
STM1386,ttrS,1473118,+,STM1387,ttrR,1473092,+,-26,Solapado,True
STM1387,ttrR,1473713,+,STM1388,orf70,1473810,+,97,Cercano (50-100 pb),True
STM1388,orf70,1474023,+,STM1389,orf319,1474118,-,95,Cercano (50-100 pb),False
STM1389,orf319,1475078,-,STM1390,orf242,1475250,-,172,Moderado (100-200 pb),True
STM1390,orf242,1475979,-,STM1391,ssrB,1476157,-,178,Moderado (100-200 pb),True
STM1391,ssrB,1476796,-,STM1392,ssrA,1476826,-,30,Muy cercano (< 50 pb),True
STM1392,ssrA,1479589,-,STM1393,ssaB,1479989,+,400,Normal (200-500 pb),False
STM1393,ssaB,1480391,+,STM1394,ssaC,1480392,+,1,Muy cercano (< 50 pb),True
STM1394,ssaC,1481886,+,STM1395,ssaD,1481866,+,-20,Solapado,True
STM1395,ssaD,1483078,+,STM1396,ssaE,1483085,+,7,Muy cercano (< 50 pb),True
STM1396,ssaE,1483328,+,STM1397,sseA,1483591,+,263,Normal (200-500 pb),True
STM1397,sseA,1483918,+,STM1398,sseB,1483924,+,6,Muy cercano (< 50 pb),True
STM1398,sseB,1484515,+,STM1399,sscA,1484511,+,-4,Solapado,True
STM1399,sscA,1484985,+,STM1400,sseC,1484987,+,2,Muy cercano (< 50 pb),True
STM1400,sseC,1486442,+,STM1401,sseD,1486457,+,15,Muy cercano (< 50 pb),True
STM1401,sseD,1487045,+,STM1402,sseE,1487047,+,2,Muy cercano (< 50 pb),True
STM1402,sseE,1487464,+,STM1403,sscB,1487515,+,51,Cercano (50-100 pb),True
