gen1_locus,gen1_nombre,gen1_fin,gen1_hebra,gen2_locus,gen2_nombre,gen2_inicio,gen2_hebra,distancia_pb,tipo,misma_hebra
HRS04_RS07105,ymdF,1476238,+,HRS04_RS07110,rutG,1476320,-,82,Cercano (50-100 pb),False
HRS04_RS07110,rutG,1477649,-,HRS04_RS07115,rutF,1477669,-,20,Muy cercano (< 50 pb),True
HRS04_RS07115,rutF,1478164,-,HRS04_RS07120,rutE,1478174,-,10,Muy cercano (< 50 pb),True
HRS04_RS07120,rutE,1478765,-,HRS04_RS07125,rutD,1478774,-,9,Muy cercano (< 50 pb),True
HRS04_RS07125,rutD,1479575,-,HRS04_RS07130,rutC,1479582,-,7,Muy cercano (< 50 pb),True
HRS04_RS07130,rutC,1479969,-,HRS04_RS07135,rutB,1479980,-,11,Muy cercano (< 50 pb),True
HRS04_RS07135,rutB,1480673,-,HRS04_RS07140,rutA,1480672,-,-1,Solapado,True
HRS04_RS07140,rutA,1481764,-,HRS04_RS07145,rutR,1482051,+,287,Normal (200-500 pb),False
HRS04_RS07145,rutR,1482690,+,HRS04_RS07150,putA,1482729,-,39,Muy cercano (< 50 pb),False
HRS04_RS07150,putA,1486692,-,HRS04_RS07155,,1486746,+,54,Cercano (50-100 pb),False
HRS04_RS07155,,1486956,+,HRS04_RS07160,putP,1487114,+,158,Moderado (100-200 pb),True
HRS04_RS07160,putP,1488623,+,HRS04_RS07165,efeU,1489288,+,665,Grande (> 500 pb),True
HRS04_RS07165,efeU,1490119,+,HRS04_RS07170,efeO,1490176,+,57,Cercano (50-100 pb),True
HRS04_RS07170,efeO,1491304,+,HRS04_RS07175,efeB,1491309,+,5,Muy cercano (< 50 pb),True
HRS04_RS07175,efeB,1492581,+,HRS04_RS07180,phoH,1493199,+,618,Grande (> 500 pb),True
HRS04_RS07180,phoH,1493988,+,HRS04_RS07185,pgaD,1494037,-,49,Muy cercano (< 50 pb),False
HRS04_RS07185,pgaD,1494451,-,HRS04_RS07190,pgaC,1494452,-,1,Muy cercano (< 50 pb),True
HRS04_RS07190,pgaC,1495778,-,HRS04_RS07195,pgaB,1495770,-,-8,Solapado,True
HRS04_RS07195,pgaB,1497789,-,HRS04_RS07200,pgaA,1497797,-,8,Muy cercano (< 50 pb),True
HRS04_RS07200,pgaA,1500221,-,HRS04_RS07205,dgcT,1500807,+,586,Grande (> 500 pb),False
HRS04_RS07205,dgcT,1502166,+,HRS04_RS07210,,1502206,-,40,Muy cercano (< 50 pb),False
HRS04_RS07210,,1503369,-,HRS04_RS07215,,1503421,+,52,Cercano (50-100 pb),False
HRS04_RS07215,,1503778,+,HRS04_RS07220,ycdU,1503774,+,-4,Solapado,True
HRS04_RS07220,ycdU,1504761,+,HRS04_RS07235,ghrA,1505455,+,694,Grande (> 500 pb),True
HRS04_RS07235,ghrA,1506394,+,HRS04_RS07240,ycdX,1506448,+,54,Cercano (50-100 pb),True
HRS04_RS07240,ycdX,1507186,+,HRS04_RS07245,ycdY,1507209,+,23,Muy cercano (< 50 pb),True
HRS04_RS07245,ycdY,1507764,+,HRS04_RS07250,ycdZ,1507865,+,101,Moderado (100-200 pb),True
HRS04_RS07250,ycdZ,1508357,+,HRS04_RS07255,csgG,1508420,-,63,Cercano (50-100 pb),False
HRS04_RS07255,csgG,1509254,-,HRS04_RS07260,csgF,1509280,-,26,Muy cercano (< 50 pb),True
HRS04_RS07260,csgF,1509697,-,HRS04_RS07265,csgE,1509721,-,24,Muy cercano (< 50 pb),True
HRS04_RS07265,csgE,1510111,-,HRS04_RS07270,csgD,1510115,-,4,Muy cercano (< 50 pb),True
HRS04_RS07270,csgD,1510766,-,HRS04_RS07275,csgB,1511519,+,753,Grande (> 500 pb),False
HRS04_RS07275,csgB,1511975,+,HRS04_RS07280,csgA,1512015,+,40,Muy cercano (< 50 pb),True
HRS04_RS07280,csgA,1512471,+,HRS04_RS07285,csgC,1512529,+,58,Cercano (50-100 pb),True
HRS04_RS07285,csgC,1512862,+,HRS04_RS07290,,1512982,+,120,Moderado (100-200 pb),True
HRS04_RS07290,,1513266,+,HRS04_RS07295,,1513311,-,45,Muy cercano (< 50 pb),False
HRS04_RS07295,,1514229,-,HRS04_RS07300,ymdB,1514447,+,218,Normal (200-500 pb),False
HRS04_RS07300,ymdB,1514981,+,HRS04_RS07305,clsC,1514922,+,-59,Solapado,True
HRS04_RS07305,clsC,1516404,+,HRS04_RS07310,mdoC,1516411,-,7,Muy cercano (< 50 pb),False
HRS04_RS07310,mdoC,1517569,-,HRS04_RS07315,mdoG,1517962,+,393,Normal (200-500 pb),False
HRS04_RS07315,mdoG,1519498,+,HRS04_RS07320,mdoH,1519490,+,-8,Solapado,True
HRS04_RS07320,mdoH,1522034,+,HRS04_RS07325,yceK,1522206,+,172,Moderado (100-200 pb),True
HRS04_RS07325,yceK,1522434,+,HRS04_RS07330,msyB,1522434,-,0,Adyacente,False
HRS04_RS07330,msyB,1522809,-,HRS04_RS07335,mdtG,1522891,-,82,Cercano (50-100 pb),True
HRS04_RS07335,mdtG,1524118,-,HRS04_RS07340,lpxL,1524289,-,171,Moderado (100-200 pb),True
HRS04_RS07340,lpxL,1525210,-,HRS04_RS07345,trhO,1525434,+,224,Normal (200-500 pb),False
HRS04_RS07345,trhO,1526487,+,HRS04_RS07350,yceI,1526528,-,41,Muy cercano (< 50 pb),False
HRS04_RS07350,yceI,1527104,-,HRS04_RS07355,yceJ,1527107,-,3,Muy cercano (< 50 pb),True
HRS04_RS07355,yceJ,1527674,-,HRS04_RS07360,,1527934,-,260,Normal (200-500 pb),True
HRS04_RS07360,,1528048,-,HRS04_RS07365,solA,1528095,-,47,Muy cercano (< 50 pb),True
HRS04_RS07365,solA,1529214,-,HRS04_RS07370,bssS,1529328,-,114,Moderado (100-200 pb),True
HRS04_RS07370,bssS,1529583,-,HRS04_RS07375,dinI,1529872,-,289,Normal (200-500 pb),True
HRS04_RS07375,dinI,1530118,-,HRS04_RS07380,pyrC,1530191,-,73,Cercano (50-100 pb),True
HRS04_RS07380,pyrC,1531238,-,HRS04_RS07385,yceB,1531343,-,105,Moderado (100-200 pb),True
HRS04_RS07385,yceB,1531904,-,HRS04_RS07390,grxB,1532037,-,133,Moderado (100-200 pb),True
HRS04_RS07390,grxB,1532685,-,HRS04_RS07395,mdtH,1532748,-,63,Cercano (50-100 pb),True
HRS04_RS07395,mdtH,1533957,-,HRS04_RS07400,rimJ,1534192,+,235,Normal (200-500 pb),False
HRS04_RS07400,rimJ,1534777,+,HRS04_RS07405,yceH,1534787,+,10,Muy cercano (< 50 pb),True
HRS04_RS07405,yceH,1535435,+,HRS04_RS07410,yceM,1535436,+,1,Muy cercano (< 50 pb),True
HRS04_RS07410,yceM,1536360,+,HRS04_RS07415,murJ,1536469,+,109,Moderado (100-200 pb),True
HRS04_RS07415,murJ,1538005,+,HRS04_RS07420,flgN,1538044,-,39,Muy cercano (< 50 pb),False
HRS04_RS07420,flgN,1538461,-,HRS04_RS07425,flgM,1538465,-,4,Muy cercano (< 50 pb),True
HRS04_RS07425,flgM,1538759,-,HRS04_RS07430,flgA,1538834,-,75,Cercano (50-100 pb),True
HRS04_RS07430,flgA,1539494,-,HRS04_RS07435,flgB,1539649,+,155,Moderado (100-200 pb),False
HRS04_RS07435,flgB,1540066,+,HRS04_RS07440,flgC,1540069,+,3,Muy cercano (< 50 pb),True
HRS04_RS07440,flgC,1540474,+,HRS04_RS07445,flgD,1540485,+,11,Muy cercano (< 50 pb),True
HRS04_RS07445,flgD,1541181,+,HRS04_RS07450,flgE,1541205,+,24,Muy cercano (< 50 pb),True
HRS04_RS07450,flgE,1542411,+,HRS04_RS07455,flgF,1542430,+,19,Muy cercano (< 50 pb),True
HRS04_RS07455,flgF,1543186,+,HRS04_RS07460,flgG,1543323,+,137,Moderado (100-200 pb),True
HRS04_RS07460,flgG,1544106,+,HRS04_RS07465,flgH,1544158,+,52,Cercano (50-100 pb),True
HRS04_RS07465,flgH,1544857,+,HRS04_RS07470,flgI,1544868,+,11,Muy cercano (< 50 pb),True
HRS04_RS07470,flgI,1545966,+,HRS04_RS07475,flgJ,1545965,+,-1,Solapado,True
HRS04_RS07475,flgJ,1546907,+,HRS04_RS07480,flgK,1546972,+,65,Cercano (50-100 pb),True
HRS04_RS07480,flgK,1548616,+,HRS04_RS07485,flgL,1548627,+,11,Muy cercano (< 50 pb),True
HRS04_RS07485,flgL,1549581,+,HRS04_RS07490,rne,1549776,-,195,Moderado (100-200 pb),False
HRS04_RS07490,rne,1552962,-,HRS04_RS07495,rluC,1553534,+,572,Grande (> 500 pb),False
HRS04_RS07495,rluC,1554494,+,HRS04_RS07500,yceF,1554605,-,111,Moderado (100-200 pb),False
HRS04_RS07500,yceF,1555190,-,HRS04_RS07505,yceD,1555388,+,198,Moderado (100-200 pb),False
HRS04_RS07505,yceD,1555910,+,HRS04_RS07510,rpmF,1555961,+,51,Cercano (50-100 pb),True
HRS04_RS07510,rpmF,1556135,+,HRS04_RS07515,plsX,1556215,+,80,Cercano (50-100 pb),True
HRS04_RS07515,plsX,1557286,+,HRS04_RS07520,fabH,1557353,+,67,Cercano (50-100 pb),True
HRS04_RS07520,fabH,1558307,+,HRS04_RS07525,fabD,1558322,+,15,Muy cercano (< 50 pb),True
HRS04_RS07525,fabD,1559252,+,HRS04_RS07530,fabG,1559264,+,12,Muy cercano (< 50 pb),True
HRS04_RS07530,fabG,1559999,+,HRS04_RS07535,acpP,1560209,+,210,Normal (200-500 pb),True
HRS04_RS07535,acpP,1560446,+,HRS04_RS07540,fabF,1560533,+,87,Cercano (50-100 pb),True
HRS04_RS07540,fabF,1561775,+,HRS04_RS07545,pabC,1561894,+,119,Moderado (100-200 pb),True
HRS04_RS07545,pabC,1562704,+,HRS04_RS07550,yceG,1562706,+,2,Muy cercano (< 50 pb),True
HRS04_RS07550,yceG,1563729,+,HRS04_RS07555,tmk,1563718,+,-11,Solapado,True
HRS04_RS07555,tmk,1564360,+,HRS04_RS07560,holB,1564356,+,-4,Solapado,True
HRS04_RS07560,holB,1565361,+,HRS04_RS07565,ycfH,1565371,+,10,Muy cercano (< 50 pb),True
HRS04_RS07565,ycfH,1566169,+,HRS04_RS07570,ptsG,1566463,+,294,Normal (200-500 pb),True
HRS04_RS07570,ptsG,1567897,+,HRS04_RS07575,fhuE,1567956,-,59,Cercano (50-100 pb),False
HRS04_RS07575,fhuE,1570146,-,HRS04_RS07580,hinT,1570479,+,333,Normal (200-500 pb),False
HRS04_RS07580,hinT,1570839,+,HRS04_RS07585,ycfL,1570841,+,2,Muy cercano (< 50 pb),True
HRS04_RS07585,ycfL,1571219,+,HRS04_RS07590,lpoB,1571232,+,13,Muy cercano (< 50 pb),True
HRS04_RS07590,lpoB,1571874,+,HRS04_RS07595,thiK,1571854,+,-20,Solapado,True
HRS04_RS07595,thiK,1572679,+,HRS04_RS07600,nagZ,1572689,+,10,Muy cercano (< 50 pb),True
HRS04_RS07600,nagZ,1573715,+,HRS04_RS07605,ycfP,1573737,+,22,Muy cercano (< 50 pb),True
HRS04_RS07605,ycfP,1574280,+,HRS04_RS07610,ndh,1574679,+,399,Normal (200-500 pb),True
HRS04_RS07610,ndh,1575984,+,HRS04_RS07615,ycfJ,1576193,+,209,Normal (200-500 pb),True
HRS04_RS07615,ycfJ,1576733,+,HRS04_RS07620,comR,1576794,-,61,Cercano (50-100 pb),False
HRS04_RS07620,comR,1577427,-,HRS04_RS07625,bhsA,1577667,+,240,Normal (200-500 pb),False
HRS04_RS07625,bhsA,1577925,+,HRS04_RS07630,ldtC,1578007,-,82,Cercano (50-100 pb),False
HRS04_RS07630,ldtC,1578970,-,HRS04_RS07635,mfd,1579113,-,143,Moderado (100-200 pb),True
HRS04_RS07635,mfd,1582560,-,HRS04_RS07640,ycfT,1582687,-,127,Moderado (100-200 pb),True
HRS04_RS07640,ycfT,1583761,-,HRS04_RS07645,lolC,1584022,+,261,Normal (200-500 pb),False
HRS04_RS07645,lolC,1585222,+,HRS04_RS07650,lolD,1585214,+,-8,Solapado,True
HRS04_RS07650,lolD,1585916,+,HRS04_RS07655,lolE,1585915,+,-1,Solapado,True
HRS04_RS07655,lolE,1587160,+,HRS04_RS07660,nagK,1587188,+,28,Muy cercano (< 50 pb),True
HRS04_RS07660,nagK,1588100,+,HRS04_RS07665,cobB,1588115,+,15,Muy cercano (< 50 pb),True
HRS04_RS07665,cobB,1588937,+,HRS04_RS07670,ycfZ,1589075,-,138,Moderado (100-200 pb),False
HRS04_RS07670,ycfZ,1589864,-,HRS04_RS07675,,1589860,-,-4,Solapado,True
HRS04_RS07675,,1590322,-,HRS04_RS07680,potD,1590379,-,57,Cercano (50-100 pb),True
HRS04_RS07680,potD,1591426,-,HRS04_RS07685,potC,1591422,-,-4,Solapado,True
HRS04_RS07685,potC,1592217,-,HRS04_RS07690,potB,1592213,-,-4,Solapado,True
HRS04_RS07690,potB,1593071,-,HRS04_RS07695,potA,1593054,-,-17,Solapado,True
HRS04_RS07695,potA,1594191,-,HRS04_RS07700,pepT,1594440,+,249,Normal (200-500 pb),False
HRS04_RS07700,pepT,1595670,+,HRS04_RS07705,roxA,1595815,-,145,Moderado (100-200 pb),False
HRS04_RS07705,roxA,1596937,-,HRS04_RS07710,phoQ,1597012,-,75,Cercano (50-100 pb),True
HRS04_RS07710,phoQ,1598473,-,HRS04_RS07715,phoP,1598472,-,-1,Solapado,True
HRS04_RS07715,phoP,1599144,-,HRS04_RS07720,purB,1599311,-,167,Moderado (100-200 pb),True
HRS04_RS07720,purB,1600682,-,HRS04_RS07725,hflD,1600685,-,3,Muy cercano (< 50 pb),True
HRS04_RS07725,hflD,1601327,-,HRS04_RS07730,mnmA,1601362,-,35,Muy cercano (< 50 pb),True
HRS04_RS07730,mnmA,1602469,-,HRS04_RS07735,nudJ,1602522,-,53,Cercano (50-100 pb),True
HRS04_RS07735,nudJ,1602984,-,HRS04_RS07740,rluE,1602993,-,9,Muy cercano (< 50 pb),True
HRS04_RS07740,rluE,1603647,-,HRS04_RS07745,,1603723,+,76,Cercano (50-100 pb),False
HRS04_RS07745,,1604421,+,HRS04_RS07750,icd,1604595,+,174,Moderado (100-200 pb),True
HRS04_RS07750,icd,1605846,+,HRS04_RS07755,iraM,1605948,-,102,Moderado (100-200 pb),False
HRS04_RS07755,iraM,1606272,-,HRS04_RS07760,,1606524,-,252,Normal (200-500 pb),True
HRS04_RS07760,,1606569,-,HRS04_RS07765,ymgL,1606804,-,235,Normal (200-500 pb),True
HRS04_RS07765,ymgL,1606915,-,HRS04_RS07770,ycgX,1606967,-,52,Cercano (50-100 pb),True
HRS04_RS07770,ycgX,1607372,-,HRS04_RS07775,bluR,1607592,-,220,Normal (200-500 pb),True
HRS04_RS07775,bluR,1608324,-,HRS04_RS07780,bluF,1608528,-,204,Normal (200-500 pb),True
HRS04_RS07780,bluF,1609740,-,HRS04_RS07785,ycgZ,1610053,+,313,Normal (200-500 pb),False
HRS04_RS07785,ycgZ,1610290,+,HRS04_RS07790,ymgA,1610332,+,42,Muy cercano (< 50 pb),True
HRS04_RS07790,ymgA,1610605,+,HRS04_RS07795,ariR,1610633,+,28,Muy cercano (< 50 pb),True
HRS04_RS07795,ariR,1610900,+,HRS04_RS07800,ymgC,1611012,+,112,Moderado (100-200 pb),True
HRS04_RS07800,ymgC,1611261,+,HRS04_RS07805,pdeG,1611592,+,331,Normal (200-500 pb),True
HRS04_RS07805,pdeG,1613116,+,HRS04_RS07810,ymgF,1613247,+,131,Moderado (100-200 pb),True
HRS04_RS07810,ymgF,1613466,+,HRS04_RS07815,,1613865,+,399,Normal (200-500 pb),True
HRS04_RS07815,,1614075,+,HRS04_RS07820,,1614191,+,116,Moderado (100-200 pb),True
HRS04_RS07820,,1616513,+,HRS04_RS07825,ymgD,1616569,-,56,Cercano (50-100 pb),False
HRS04_RS07825,ymgD,1616905,-,HRS04_RS07830,ymgG,1616908,-,3,Muy cercano (< 50 pb),True
HRS04_RS07830,ymgG,1617253,-,HRS04_RS07835,ymgI,1617254,-,1,Muy cercano (< 50 pb),True
HRS04_RS07835,ymgI,1617428,-,HRS04_RS07840,ymgJ,1617528,+,100,Moderado (100-200 pb),False
HRS04_RS07840,ymgJ,1617714,+,HRS04_RS07845,,1617674,+,-40,Solapado,True
HRS04_RS07845,,1617794,+,HRS04_RS07850,,1617828,+,34,Muy cercano (< 50 pb),True
HRS04_RS07850,,1618173,+,HRS04_RS07855,minE,1618544,-,371,Normal (200-500 pb),False
HRS04_RS07855,minE,1618811,-,HRS04_RS07860,minD,1618814,-,3,Muy cercano (< 50 pb),True
HRS04_RS07860,minD,1619627,-,HRS04_RS07865,minC,1619650,-,23,Muy cercano (< 50 pb),True
HRS04_RS07865,minC,1620346,-,HRS04_RS07870,ycgJ,1620865,+,519,Grande (> 500 pb),False
HRS04_RS07870,ycgJ,1621234,+,HRS04_RS07875,pliG,1621353,-,119,Moderado (100-200 pb),False
HRS04_RS07875,pliG,1621755,-,HRS04_RS07880,,1621996,+,241,Normal (200-500 pb),False
HRS04_RS07880,,1622290,+,HRS04_RS07885,ycgM,1622361,+,71,Cercano (50-100 pb),True
HRS04_RS07885,ycgM,1623021,+,HRS04_RS07890,ycgN,1623112,+,91,Cercano (50-100 pb),True
HRS04_RS07890,ycgN,1623559,+,HRS04_RS07895,hlyE,1623765,-,206,Normal (200-500 pb),False
HRS04_RS07895,hlyE,1624676,-,HRS04_RS07900,umuD,1625048,+,372,Normal (200-500 pb),False
HRS04_RS07900,umuD,1625468,+,HRS04_RS07905,umuC,1625467,+,-1,Solapado,True
HRS04_RS07905,umuC,1626736,+,HRS04_RS07910,dsbB,1626781,-,45,Muy cercano (< 50 pb),False
HRS04_RS07910,dsbB,1627312,-,HRS04_RS07915,nhaB,1627457,-,145,Moderado (100-200 pb),True
HRS04_RS07915,nhaB,1628999,-,HRS04_RS07920,fadR,1629220,+,221,Normal (200-500 pb),False
HRS04_RS07920,fadR,1629940,+,HRS04_RS07925,ycgB,1629991,-,51,Cercano (50-100 pb),False
HRS04_RS07925,ycgB,1631524,-,HRS04_RS07930,dadA,1631853,+,329,Normal (200-500 pb),False
HRS04_RS07930,dadA,1633152,+,HRS04_RS07935,dadX,1633161,+,9,Muy cercano (< 50 pb),True
HRS04_RS07935,dadX,1634232,+,HRS04_RS07940,,1634542,+,310,Normal (200-500 pb),True
HRS04_RS07940,,1634683,+,HRS04_RS07945,cvrA,1634617,-,-66,Solapado,False
HRS04_RS07945,cvrA,1636354,-,HRS04_RS07950,ldcA,1636448,-,94,Cercano (50-100 pb),True
HRS04_RS07950,ldcA,1637363,-,HRS04_RS07955,emtA,1637462,+,99,Cercano (50-100 pb),False
HRS04_RS07955,emtA,1638074,+,HRS04_RS07960,ycgR,1638075,-,1,Muy cercano (< 50 pb),False
HRS04_RS07960,ycgR,1638810,-,HRS04_RS07965,ymgE,1639009,+,199,Moderado (100-200 pb),False
HRS04_RS07965,ymgE,1639264,+,HRS04_RS07970,ycgY,1639441,+,177,Moderado (100-200 pb),True
HRS04_RS07970,ycgY,1639882,+,HRS04_RS07975,treA,1639960,-,78,Cercano (50-100 pb),False
HRS04_RS07975,treA,1641658,-,HRS04_RS07980,dhaM,1641977,-,319,Normal (200-500 pb),True
HRS04_RS07980,dhaM,1643396,-,HRS04_RS07985,dhaL,1643406,-,10,Muy cercano (< 50 pb),True
HRS04_RS07985,dhaL,1644039,-,HRS04_RS07990,dhaK,1644049,-,10,Muy cercano (< 50 pb),True
HRS04_RS07990,dhaK,1645120,-,HRS04_RS07995,dhaR,1645347,+,227,Normal (200-500 pb),False
HRS04_RS07995,dhaR,1647267,+,HRS04_RS08000,ycgV,1647366,-,99,Cercano (50-100 pb),False
HRS04_RS08000,ycgV,1650234,-,HRS04_RS08005,ychF,1651074,-,840,Grande (> 500 pb),True
HRS04_RS08005,ychF,1652166,-,HRS04_RS08010,pth,1652282,-,116,Moderado (100-200 pb),True
HRS04_RS08010,pth,1652867,-,HRS04_RS08015,ychH,1653144,+,277,Normal (200-500 pb),False
HRS04_RS08015,ychH,1653423,+,HRS04_RS08020,dauA,1653477,-,54,Cercano (50-100 pb),False
HRS04_RS08020,dauA,1655129,-,HRS04_RS08025,prs,1655280,-,151,Moderado (100-200 pb),True
HRS04_RS08025,prs,1656228,-,HRS04_RS08030,ispE,1656378,-,150,Moderado (100-200 pb),True
HRS04_RS08030,ispE,1657230,-,HRS04_RS08035,lolB,1657229,-,-1,Solapado,True
HRS04_RS08035,lolB,1657853,-,HRS04_RS08040,hemA,1658066,+,213,Normal (200-500 pb),False
HRS04_RS08040,hemA,1659323,+,HRS04_RS08045,prfA,1659364,+,41,Muy cercano (< 50 pb),True
HRS04_RS08045,prfA,1660447,+,HRS04_RS08050,prmC,1660446,+,-1,Solapado,True
HRS04_RS08050,prmC,1661280,+,HRS04_RS08055,sirB2,1661276,+,-4,Solapado,True
HRS04_RS08055,sirB2,1661669,+,HRS04_RS08060,sirB1,1661672,+,3,Muy cercano (< 50 pb),True
HRS04_RS08060,sirB1,1662482,+,HRS04_RS08065,kdsA,1662517,+,35,Muy cercano (< 50 pb),True
HRS04_RS08065,kdsA,1663372,+,HRS04_RS08070,,1663520,-,148,Moderado (100-200 pb),False
HRS04_RS08070,,1663628,-,HRS04_RS08075,,1664055,-,427,Normal (200-500 pb),True
HRS04_RS08075,,1664163,-,HRS04_RS08080,,1664591,-,428,Normal (200-500 pb),True
HRS04_RS08080,,1664699,-,HRS04_RS08085,chaA,1665103,-,404,Normal (200-500 pb),True
HRS04_RS08085,chaA,1666204,-,HRS04_RS08090,chaB,1666473,+,269,Normal (200-500 pb),False
HRS04_RS08090,chaB,1666704,+,HRS04_RS08095,chaC,1666861,+,157,Moderado (100-200 pb),True
HRS04_RS08095,chaC,1667557,+,HRS04_RS08100,ychN,1667600,-,43,Muy cercano (< 50 pb),False
HRS04_RS08100,ychN,1667954,-,HRS04_RS08105,ychO,1668138,+,184,Moderado (100-200 pb),False
HRS04_RS08105,ychO,1669533,+,HRS04_RS08110,narL,1669533,-,0,Adyacente,False
HRS04_RS08110,narL,1670184,-,HRS04_RS08115,narX,1670176,-,-8,Solapado,True
HRS04_RS08115,narX,1671973,-,HRS04_RS08120,narK,1672311,+,338,Normal (200-500 pb),False
HRS04_RS08120,narK,1673703,+,HRS04_RS08125,narG,1674095,+,392,Normal (200-500 pb),True
HRS04_RS08125,narG,1677839,+,HRS04_RS08130,narH,1677835,+,-4,Solapado,True
HRS04_RS08130,narH,1679374,+,HRS04_RS08135,narJ,1679370,+,-4,Solapado,True
HRS04_RS08135,narJ,1680081,+,HRS04_RS08140,narI,1680080,+,-1,Solapado,True
HRS04_RS08140,narI,1680758,+,HRS04_RS08160,purU,1681483,-,725,Grande (> 500 pb),False
HRS04_RS08160,purU,1682326,-,HRS04_RS08165,ychJ,1682375,-,49,Muy cercano (< 50 pb),True
HRS04_RS08165,ychJ,1682834,-,HRS04_RS08170,rssA,1682946,+,112,Moderado (100-200 pb),False
HRS04_RS08170,rssA,1683852,+,HRS04_RS08175,rssB,1683943,+,91,Cercano (50-100 pb),True
HRS04_RS08175,rssB,1684957,+,HRS04_RS08180,galU,1685158,+,201,Normal (200-500 pb),True
HRS04_RS08180,galU,1686067,+,HRS04_RS08185,hns,1686210,-,143,Moderado (100-200 pb),False
HRS04_RS08185,hns,1686624,-,HRS04_RS08190,tdk,1687229,+,605,Grande (> 500 pb),False
HRS04_RS08190,tdk,1687847,+,HRS04_RS08195,,1688128,-,281,Normal (200-500 pb),False
HRS04_RS08195,,1689029,-,HRS04_RS08200,adhE,1689152,-,123,Moderado (100-200 pb),True
HRS04_RS08200,adhE,1691828,-,HRS04_RS08205,ychE,1692220,+,392,Normal (200-500 pb),False
HRS04_RS08205,ychE,1692274,+,HRS04_RS08210,ychE,1692304,+,30,Muy cercano (< 50 pb),True
HRS04_RS08210,ychE,1692952,+,HRS04_RS08215,,1693109,-,157,Moderado (100-200 pb),False
HRS04_RS08215,,1693406,-,HRS04_RS08220,oppA,1693689,+,283,Normal (200-500 pb),False
HRS04_RS08220,oppA,1695321,+,HRS04_RS08225,oppB,1695406,+,85,Cercano (50-100 pb),True
HRS04_RS08225,oppB,1696327,+,HRS04_RS08230,oppC,1696341,+,14,Muy cercano (< 50 pb),True
HRS04_RS08230,oppC,1697250,+,HRS04_RS08235,oppD,1697261,+,11,Muy cercano (< 50 pb),True
HRS04_RS08235,oppD,1698275,+,HRS04_RS08240,oppF,1698271,+,-4,Solapado,True
HRS04_RS08240,oppF,1699276,+,HRS04_RS08245,yciU,1699328,-,52,Cercano (50-100 pb),False
HRS04_RS08245,yciU,1699658,-,HRS04_RS08250,cls,1699692,-,34,Muy cercano (< 50 pb),True
HRS04_RS08250,cls,1701153,-,HRS04_RS08255,yciY,1701295,+,142,Moderado (100-200 pb),False
HRS04_RS08255,yciY,1701469,+,HRS04_RS08260,kch,1701523,-,54,Cercano (50-100 pb),False
HRS04_RS08260,kch,1702777,-,HRS04_RS08265,yciI,1703075,-,298,Normal (200-500 pb),True
HRS04_RS08265,yciI,1703372,-,HRS04_RS08270,tonB,1703595,+,223,Normal (200-500 pb),False
HRS04_RS08270,tonB,1704315,+,HRS04_RS08275,yciA,1704354,-,39,Muy cercano (< 50 pb),False
HRS04_RS08275,yciA,1704753,-,HRS04_RS08280,yciB,1704857,-,104,Moderado (100-200 pb),True
HRS04_RS08280,yciB,1705397,-,HRS04_RS08285,yciC,1705426,-,29,Muy cercano (< 50 pb),True
HRS04_RS08285,yciC,1706170,-,HRS04_RS08290,,1706197,-,27,Muy cercano (< 50 pb),True
HRS04_RS08290,,1706287,-,HRS04_RS08295,ompW,1706526,+,239,Normal (200-500 pb),False
HRS04_RS08295,ompW,1707180,+,HRS04_RS08300,,1707225,-,45,Muy cercano (< 50 pb),False
HRS04_RS08300,,1708356,-,HRS04_RS08305,,1708333,-,-23,Solapado,True
HRS04_RS08305,,1708582,-,HRS04_RS08310,,1708646,-,64,Cercano (50-100 pb),True
HRS04_RS08310,,1711118,-,HRS04_RS08315,ydfD,1711211,-,93,Cercano (50-100 pb),True
HRS04_RS08315,ydfD,1711403,-,HRS04_RS08320,dicB,1711399,-,-4,Solapado,True
HRS04_RS08320,dicB,1711588,-,HRS04_RS08325,ydfC,1712127,-,539,Grande (> 500 pb),True
HRS04_RS08325,ydfC,1712343,-,HRS04_RS08330,ydfB,1712372,-,29,Muy cercano (< 50 pb),True
HRS04_RS08330,ydfB,1712501,-,HRS04_RS08335,ydfA,1712502,-,1,Muy cercano (< 50 pb),True
HRS04_RS08335,ydfA,1712658,-,HRS04_RS08340,,1712826,-,168,Moderado (100-200 pb),True
HRS04_RS08340,,1713234,-,HRS04_RS08345,,1713314,+,80,Cercano (50-100 pb),False
HRS04_RS08345,,1713542,+,HRS04_RS08350,,1713525,+,-17,Solapado,True
HRS04_RS08350,,1714047,+,HRS04_RS08355,,1714027,+,-20,Solapado,True
HRS04_RS08355,,1714993,+,HRS04_RS08360,,1715033,+,40,Muy cercano (< 50 pb),True
HRS04_RS08360,,1715456,+,HRS04_RS08365,,1715452,+,-4,Solapado,True
HRS04_RS08365,,1715575,+,HRS04_RS08370,,1715546,+,-29,Solapado,True
HRS04_RS08370,,1715870,+,HRS04_RS08375,,1715963,+,93,Cercano (50-100 pb),True
HRS04_RS08375,,1716101,+,HRS04_RS08380,,1716138,+,37,Muy cercano (< 50 pb),True
HRS04_RS08380,,1716315,+,HRS04_RS08385,,1716311,+,-4,Solapado,True
HRS04_RS08385,,1716677,+,HRS04_RS08390,hokD,1717234,+,557,Grande (> 500 pb),True
