gen1_locus,gen1_nombre,gen1_fin,gen1_hebra,gen2_locus,gen2_nombre,gen2_inicio,gen2_hebra,distancia_pb,tipo,misma_hebra
b1380,ldhA,1442843,-,b1381,ydbH,1443050,+,207,Normal (200-500 pb),False
b1381,ydbH,1445690,+,b1382,ynbE,1445686,+,-4,Solapado,True
b1382,ynbE,1445872,+,b1383,ydbL,1445879,+,7,Muy cercano (< 50 pb),True
b1383,ydbL,1446206,+,b1384,feaR,1446377,-,171,Moderado (100-200 pb),False
b1384,feaR,1447283,-,b1385,feaB,1447518,+,235,Normal (200-500 pb),False
b1385,feaB,1449018,+,b1386,tynA,1449075,-,57,Cercano (50-100 pb),False
b1386,tynA,1451349,-,b1387,paaZ,1451596,-,247,Normal (200-500 pb),True
b1387,paaZ,1453642,-,b1388,paaA,1453926,+,284,Normal (200-500 pb),False
b1388,paaA,1454856,+,b1389,paaB,1454867,+,11,Muy cercano (< 50 pb),True
b1389,paaB,1455155,+,b1390,paaC,1455163,+,8,Muy cercano (< 50 pb),True
b1390,paaC,1455910,+,b1391,paaD,1455924,+,14,Muy cercano (< 50 pb),True
b1391,paaD,1456422,+,b1392,paaE,1456429,+,7,Muy cercano (< 50 pb),True
b1392,paaE,1457500,+,b1393,paaF,1457496,+,-4,Solapado,True
b1393,paaF,1458264,+,b1394,paaG,1458263,+,-1,Solapado,True
b1394,paaG,1459052,+,b1395,paaH,1459053,+,1,Muy cercano (< 50 pb),True
b1395,paaH,1460481,+,b1396,paaI,1460470,+,-11,Solapado,True
b1396,paaI,1460893,+,b1397,paaJ,1460892,+,-1,Solapado,True
b1397,paaJ,1462098,+,b1398,paaK,1462124,+,26,Muy cercano (< 50 pb),True
b1398,paaK,1463438,+,b1399,paaX,1463538,+,100,Moderado (100-200 pb),True
b1399,paaX,1464489,+,b1400,paaY,1464470,+,-19,Solapado,True
b1400,paaY,1465061,+,b4674,ynbG,1465164,-,103,Moderado (100-200 pb),False
b4674,ynbG,1465230,-,b4492,ydbA,1465391,+,161,Moderado (100-200 pb),False
b4492,ydbA,1474013,+,b1402,insD2,1467920,-,-6093,Solapado,False
b1402,insD2,1468826,-,b1403,insC2,1468783,-,-43,Solapado,True
b1403,insC2,1469149,-,b1404,insI2,1469357,+,208,Normal (200-500 pb),False
b1404,insI2,1470509,+,b1406,pdxI,1474220,+,3711,Grande (> 500 pb),True
b1406,pdxI,1475081,+,b1407,ydbD,1475143,+,62,Cercano (50-100 pb),True
b1407,ydbD,1477450,+,b1408,ynbA,1477620,+,170,Moderado (100-200 pb),True
b1408,ynbA,1478226,+,b1409,ynbB,1478225,+,-1,Solapado,True
b1409,ynbB,1479122,+,b1410,ynbC,1479137,+,15,Muy cercano (< 50 pb),True
b1410,ynbC,1480895,+,b1411,ynbD,1480908,+,13,Muy cercano (< 50 pb),True
b1411,ynbD,1482201,+,b1412,azoR,1482254,-,53,Cercano (50-100 pb),False
b1412,azoR,1482860,-,b1413,hrpA,1483060,+,200,Normal (200-500 pb),False
b1413,hrpA,1486963,+,b1414,ydcF,1487234,+,271,Normal (200-500 pb),True
b1414,ydcF,1488035,+,b1415,aldA,1488231,+,196,Moderado (100-200 pb),True
b1415,aldA,1489671,+,b1418,cybB,1490901,+,1230,Grande (> 500 pb),True
b1418,cybB,1491432,+,b1419,ydcA,1491676,+,244,Normal (200-500 pb),True
b1419,ydcA,1491850,+,b4774,yncP,1491875,+,25,Muy cercano (< 50 pb),True
b4774,yncP,1491944,+,b4428,hokB,1491921,-,-23,Solapado,False
b4428,hokB,1492071,-,b1420,mokB,1491961,-,-110,Solapado,True
b1420,mokB,1492129,-,b1421,trg,1492469,+,340,Normal (200-500 pb),False
b1421,trg,1494110,+,b1422,ydcI,1494147,-,37,Muy cercano (< 50 pb),False
b1422,ydcI,1495071,-,b1423,ydcJ,1495287,+,216,Normal (200-500 pb),False
b1423,ydcJ,1496631,+,b1424,opgD,1496855,+,224,Normal (200-500 pb),True
b1424,opgD,1498511,+,b1426,ydcH,1498650,+,139,Moderado (100-200 pb),True
b1426,ydcH,1498875,+,b1427,rimL,1498937,+,62,Cercano (50-100 pb),True
b1427,rimL,1499477,+,b1428,ydcK,1499468,-,-9,Solapado,False
b1428,ydcK,1500449,-,b1429,tehA,1500572,+,123,Moderado (100-200 pb),False
b1429,tehA,1501565,+,b1430,tehB,1501561,+,-4,Solapado,True
b1430,tehB,1502155,+,b1431,ydcL,1502456,+,301,Normal (200-500 pb),True
b1431,ydcL,1503125,+,b1432,insQ,1503656,+,531,Grande (> 500 pb),True
b1432,insQ,1504865,+,b1433,ydcO,1504904,-,39,Muy cercano (< 50 pb),False
b1433,ydcO,1506080,-,b1434,sutR,1506171,+,91,Cercano (50-100 pb),False
b1434,sutR,1506708,+,b1435,rlhA,1506780,+,72,Cercano (50-100 pb),True
b1435,rlhA,1508742,+,b1436,yncJ,1508833,-,91,Cercano (50-100 pb),False
b1436,yncJ,1509064,-,b4532,hicA,1509285,+,221,Normal (200-500 pb),False
b4532,hicA,1509462,+,b1438,hicB,1509507,+,45,Muy cercano (< 50 pb),True
b1438,hicB,1509924,+,b1439,ydcR,1510002,+,78,Cercano (50-100 pb),True
b1439,ydcR,1511409,+,b1440,ydcS,1511653,+,244,Normal (200-500 pb),True
b1440,ydcS,1512799,+,b1441,ydcT,1512816,+,17,Muy cercano (< 50 pb),True
b1441,ydcT,1513830,+,b1442,ydcU,1513830,+,0,Adyacente,True
b1442,ydcU,1514772,+,b1443,ydcV,1514761,+,-11,Solapado,True
b1443,ydcV,1515556,+,b1444,patD,1515577,+,21,Muy cercano (< 50 pb),True
b1444,patD,1517002,+,b4598,yncL,1517098,-,96,Cercano (50-100 pb),False
b4598,yncL,1517194,-,b1445,ortT,1517388,+,194,Moderado (100-200 pb),False
b1445,ortT,1517562,+,b1446,ydcY,1517647,+,85,Cercano (50-100 pb),True
b1446,ydcY,1517881,+,b1447,ydcZ,1517881,-,0,Adyacente,False
b1447,ydcZ,1518331,-,b1448,mnaT,1518327,-,-4,Solapado,True
b1448,mnaT,1518846,-,b1449,curA,1519026,+,180,Moderado (100-200 pb),False
b1449,curA,1520064,+,b1450,mcbR,1520261,+,197,Moderado (100-200 pb),True
b1450,mcbR,1520927,+,b1451,pqqU,1520962,-,35,Muy cercano (< 50 pb),False
b1451,pqqU,1523065,-,b1452,yncE,1523306,+,241,Normal (200-500 pb),False
b1452,yncE,1524368,+,b1453,ansP,1524480,-,112,Moderado (100-200 pb),False
b1453,ansP,1525980,-,b1454,yncG,1526246,+,266,Normal (200-500 pb),False
b1454,yncG,1526864,+,b1455,yncH,1526939,+,75,Cercano (50-100 pb),True
b1455,yncH,1527152,+,b1457,ydcD,1529921,+,2769,Grande (> 500 pb),True
b1457,ydcD,1530404,+,b4745,yncO,1530318,-,-86,Solapado,False
b4745,yncO,1530504,-,b1460,ydcC,1531815,+,1311,Grande (> 500 pb),False
b1460,ydcC,1532952,+,b1461,pptA,1533051,+,99,Cercano (50-100 pb),True
b1461,pptA,1533285,+,b1462,yddH,1533281,-,-4,Solapado,False
b1462,yddH,1533851,-,b1463,nhoA,1534023,+,172,Moderado (100-200 pb),False
b1463,nhoA,1534869,+,b1464,yddE,1534964,-,95,Cercano (50-100 pb),False
b1464,yddE,1535858,-,b1465,narV,1535936,-,78,Cercano (50-100 pb),True
b1465,narV,1536617,-,b1466,narW,1536613,-,-4,Solapado,True
b1466,narW,1537309,-,b1467,narY,1537308,-,-1,Solapado,True
b1467,narY,1538853,-,b1468,narZ,1538849,-,-4,Solapado,True
b1468,narZ,1542590,-,b1469,narU,1542671,-,81,Cercano (50-100 pb),True
b1469,narU,1544060,-,b1471,yddK,1544757,-,697,Grande (> 500 pb),True
b1471,yddK,1545714,-,b1472,yddL,1545737,-,23,Muy cercano (< 50 pb),True
b1472,yddL,1546028,-,b1473,yddG,1546287,-,259,Normal (200-500 pb),True
b1473,yddG,1547169,-,b1474,fdnG,1547400,+,231,Normal (200-500 pb),False
b1474,fdnG,1550448,+,b1475,fdnH,1550460,+,12,Muy cercano (< 50 pb),True
b1475,fdnH,1551345,+,b1476,fdnI,1551337,+,-8,Solapado,True
b1476,fdnI,1551991,+,b1477,yddM,1552397,-,406,Normal (200-500 pb),False
b1477,yddM,1552682,-,b1478,adhP,1552827,-,145,Moderado (100-200 pb),True
b1478,adhP,1553838,-,b1479,maeA,1553971,-,133,Moderado (100-200 pb),True
b1479,maeA,1555669,-,b1480,sra,1555825,-,156,Moderado (100-200 pb),True
b1480,sra,1555963,-,b1481,bdm,1556064,-,101,Moderado (100-200 pb),True
b1481,bdm,1556280,-,b1482,osmC,1556624,+,344,Normal (200-500 pb),False
b1482,osmC,1557056,+,b1483,ddpF,1557111,-,55,Cercano (50-100 pb),False
b1483,ddpF,1558038,-,b1484,ddpD,1558030,-,-8,Solapado,True
b1484,ddpD,1559017,-,b1485,ddpC,1559013,-,-4,Solapado,True
b1485,ddpC,1559910,-,b1486,ddpB,1559906,-,-4,Solapado,True
b1486,ddpB,1560929,-,b1487,ddpA,1560930,-,1,Muy cercano (< 50 pb),True
b1487,ddpA,1562481,-,b1488,ddpX,1562494,-,13,Muy cercano (< 50 pb),True
b1488,ddpX,1563076,-,b1489,dosP,1563333,-,257,Normal (200-500 pb),True
b1489,dosP,1565733,-,b1490,dosC,1565757,-,24,Muy cercano (< 50 pb),True
b1490,dosC,1567140,-,b4746,yddY,1567177,-,37,Muy cercano (< 50 pb),True
b4746,yddY,1567219,-,b1491,digH,1567503,-,284,Normal (200-500 pb),True
b1491,digH,1568823,-,b1492,gadC,1568953,-,130,Moderado (100-200 pb),True
b1492,gadC,1570489,-,b1493,gadB,1570644,-,155,Moderado (100-200 pb),True
b1493,gadB,1572045,-,b1494,pqqL,1572406,-,361,Normal (200-500 pb),True
b1494,pqqL,1575202,-,b1495,yddB,1575246,-,44,Muy cercano (< 50 pb),True
b1495,yddB,1577619,-,b1496,yddA,1577656,-,37,Muy cercano (< 50 pb),True
b1496,yddA,1579342,-,b4747,yneP,1579544,+,202,Normal (200-500 pb),False
b4747,yneP,1579667,+,b1497,ydeM,1579632,-,-35,Solapado,False
b1497,ydeM,1580790,-,b1498,ydeN,1580841,-,51,Cercano (50-100 pb),True
b1498,ydeN,1582524,-,b1499,ydeO,1582925,-,401,Normal (200-500 pb),True
b1499,ydeO,1583687,-,b1500,safA,1583761,-,74,Cercano (50-100 pb),True
b1500,safA,1583959,-,b1501,ydeP,1584206,-,247,Normal (200-500 pb),True
b1501,ydeP,1586486,-,b1502,ydeQ,1586819,-,333,Normal (200-500 pb),True
b1502,ydeQ,1587734,-,b1503,ydeR,1587792,-,58,Cercano (50-100 pb),True
b1503,ydeR,1588296,-,b1504,ydeS,1588308,-,12,Muy cercano (< 50 pb),True
b1504,ydeS,1588839,-,b1505,ydeT,1588852,-,13,Muy cercano (< 50 pb),True
b1505,ydeT,1590001,-,b1507,hipA,1590853,-,852,Grande (> 500 pb),True
b1507,hipA,1592176,-,b1508,hipB,1592175,-,-1,Solapado,True
b1508,hipB,1592442,-,b1511,lsrK,1598616,-,6174,Grande (> 500 pb),True
b1511,lsrK,1600209,-,b1512,lsrR,1600287,-,78,Cercano (50-100 pb),True
b1512,lsrR,1601241,-,b1513,lsrA,1601489,+,248,Normal (200-500 pb),False
b1513,lsrA,1603025,+,b1514,lsrC,1603018,+,-7,Solapado,True
b1514,lsrC,1604047,+,b1515,lsrD,1604046,+,-1,Solapado,True
b1515,lsrD,1605039,+,b1516,lsrB,1605050,+,11,Muy cercano (< 50 pb),True
b1516,lsrB,1606073,+,b1517,lsrF,1606099,+,26,Muy cercano (< 50 pb),True
b1517,lsrF,1606975,+,b1518,lsrG,1606998,+,23,Muy cercano (< 50 pb),True
b1518,lsrG,1607289,+,b1519,tam,1607345,+,56,Cercano (50-100 pb),True
b1519,tam,1608104,+,b1520,yneE,1608107,-,3,Muy cercano (< 50 pb),False
b1520,yneE,1609022,-,b1521,uxaB,1609228,-,206,Normal (200-500 pb),True
b1521,uxaB,1610680,-,b1522,dgcF,1610906,-,226,Normal (200-500 pb),True
b1522,dgcF,1611854,-,b1523,yneG,1611965,-,111,Moderado (100-200 pb),True
b1523,yneG,1612325,-,b1524,glsB,1612324,-,-1,Solapado,True
b1524,glsB,1613251,-,b1525,sad,1613314,-,63,Cercano (50-100 pb),True
b1525,sad,1614703,-,b1526,ptrR,1614803,+,100,Moderado (100-200 pb),False
b1526,ptrR,1615685,+,b1527,yneK,1615762,+,77,Cercano (50-100 pb),True
b1527,yneK,1616878,+,b1528,ydeA,1617027,+,149,Moderado (100-200 pb),True
b1528,ydeA,1618218,+,b1529,marC,1618242,-,24,Muy cercano (< 50 pb),False
b1529,marC,1618908,-,b1530,marR,1619119,+,211,Normal (200-500 pb),False
b1530,marR,1619554,+,b1531,marA,1619573,+,19,Muy cercano (< 50 pb),True
b1531,marA,1619957,+,b1532,marB,1619988,+,31,Muy cercano (< 50 pb),True
b1532,marB,1620207,+,b1533,eamA,1620237,-,30,Muy cercano (< 50 pb),False
b1533,eamA,1621137,-,b1534,ydeE,1621331,+,194,Moderado (100-200 pb),False
b1534,ydeE,1622519,+,b4599,mgtS,1622645,+,126,Moderado (100-200 pb),True
b4599,mgtS,1622741,+,b4775,mgtT,1622740,+,-1,Solapado,True
b4775,mgtT,1622845,+,b1535,dgcZ,1622959,-,114,Moderado (100-200 pb),False
b1535,dgcZ,1623850,-,b1536,ydeI,1624104,-,254,Normal (200-500 pb),True
b1536,ydeI,1624497,-,b1537,ydeJ,1624772,+,275,Normal (200-500 pb),False
b1537,ydeJ,1625291,+,b1538,dcp,1625334,-,43,Muy cercano (< 50 pb),False
b1538,dcp,1627380,-,b1539,ydfG,1627516,+,136,Moderado (100-200 pb),False
b1539,ydfG,1628263,+,b1540,rspR,1628351,+,88,Cercano (50-100 pb),True
b1540,rspR,1629038,+,b1541,ydfZ,1629214,+,176,Moderado (100-200 pb),True
b1541,ydfZ,1629418,+,b1542,ydfI,1629452,-,34,Muy cercano (< 50 pb),False
b1542,ydfI,1630913,-,b1543,ydfJ,1631001,-,88,Cercano (50-100 pb),True
b1543,ydfJ,1632285,-,b4748,ynfT,1632889,+,604,Grande (> 500 pb),False
b4748,ynfT,1633003,+,b1544,ydfK,1633071,+,68,Cercano (50-100 pb),True
b1544,ydfK,1633305,+,b1545,pinQ,1633621,+,316,Normal (200-500 pb),True
b1545,pinQ,1634212,+,b1546,tfaQ,1634309,-,97,Cercano (50-100 pb),False
b1546,tfaQ,1634885,-,b1547,stfQ,1634884,-,-1,Solapado,True
b1547,stfQ,1635847,-,b1548,nohA,1635797,-,-50,Solapado,True
b1548,nohA,1636367,-,b4533,ynfO,1636755,+,388,Normal (200-500 pb),False
b4533,ynfO,1636989,+,b1549,ydfO,1637046,+,57,Cercano (50-100 pb),True
b1549,ydfO,1637457,+,b1550,gnsB,1637608,-,151,Moderado (100-200 pb),False
b1550,gnsB,1637782,-,b1551,ynfN,1637953,-,171,Moderado (100-200 pb),True
b1551,ynfN,1638109,-,b4749,ynfR,1638187,-,78,Cercano (50-100 pb),True
b4749,ynfR,1638253,-,b4724,ynfQ,1638255,-,2,Muy cercano (< 50 pb),True
b4724,ynfQ,1638444,-,b1552,cspI,1638454,-,10,Muy cercano (< 50 pb),True
b1552,cspI,1638667,-,b1553,rzpQ,1639029,-,362,Normal (200-500 pb),True
b1553,rzpQ,1639527,-,b4689,rzoQ,1639079,-,-448,Solapado,True
b4689,rzoQ,1639334,-,b1554,rrrQ,1639523,-,189,Moderado (100-200 pb),True
b1554,rrrQ,1640057,-,b1555,ydfR,1640053,-,-4,Solapado,True
b1555,ydfR,1640365,-,b1556,essQ,1640369,-,4,Muy cercano (< 50 pb),True
b1556,essQ,1640585,-,b4776,ynfU,1640804,+,219,Normal (200-500 pb),False
b4776,ynfU,1640975,+,b1557,cspB,1641338,-,363,Normal (200-500 pb),False
b1557,cspB,1641554,-,b1558,cspF,1641854,+,300,Normal (200-500 pb),False
b1558,cspF,1642067,+,b4750,ynfS,1642121,+,54,Cercano (50-100 pb),True
b4750,ynfS,1642211,+,b1559,ydfT,1642488,-,277,Normal (200-500 pb),False
b1559,ydfT,1643241,-,b1560,ydfU,1643254,-,13,Muy cercano (< 50 pb),True
b1560,ydfU,1644304,-,b1561,rem,1644650,-,346,Normal (200-500 pb),True
b1561,rem,1644902,-,b1562,hokD,1645118,-,216,Normal (200-500 pb),True
b1562,hokD,1645274,-,b1563,relE,1645345,-,71,Cercano (50-100 pb),True
b1563,relE,1645633,-,b1564,relB,1645632,-,-1,Solapado,True
b1564,relB,1645872,-,b1565,ydfV,1645896,+,24,Muy cercano (< 50 pb),False
b1565,ydfV,1646202,+,b1566,flxA,1646404,+,202,Normal (200-500 pb),True
b1566,flxA,1646737,+,b1567,ydfW,1647173,-,436,Normal (200-500 pb),False
b1567,ydfW,1647323,-,b1568,ydfX,1647345,-,22,Muy cercano (< 50 pb),True
b1568,ydfX,1647636,-,b1569,dicC,1647619,-,-17,Solapado,True
b1569,dicC,1647850,-,b1570,dicA,1647933,+,83,Cercano (50-100 pb),False
b1570,dicA,1648341,+,b1571,ydfA,1648507,+,166,Moderado (100-200 pb),True
b1571,ydfA,1648663,+,b1572,ydfB,1648664,+,1,Muy cercano (< 50 pb),True
b1572,ydfB,1648793,+,b1573,ydfC,1648822,+,29,Muy cercano (< 50 pb),True
b1573,ydfC,1649041,+,b1575,dicB,1649608,+,567,Grande (> 500 pb),True
b1575,dicB,1649797,+,b1576,ydfD,1649793,+,-4,Solapado,True
b1576,ydfD,1649985,+,b4534,ynfP,1652727,-,2742,Grande (> 500 pb),False
b4534,ynfP,1652838,-,b1580,rspB,1652895,-,57,Cercano (50-100 pb),True
b1580,rspB,1653915,-,b1581,rspA,1653926,-,11,Muy cercano (< 50 pb),True
b1581,rspA,1655141,-,b1582,ynfA,1655346,-,205,Normal (200-500 pb),True
b1582,ynfA,1655673,-,b1583,ynfB,1655807,+,134,Moderado (100-200 pb),False
b1583,ynfB,1656149,+,b1584,speG,1656183,+,34,Muy cercano (< 50 pb),True
b1584,speG,1656744,+,b1585,ynfC,1656746,-,2,Muy cercano (< 50 pb),False
b1585,ynfC,1657457,-,b1586,ynfD,1657564,+,107,Moderado (100-200 pb),False
b1586,ynfD,1657870,+,b1587,ynfE,1658068,+,198,Moderado (100-200 pb),True
b1587,ynfE,1660495,+,b1588,ynfF,1660555,+,60,Cercano (50-100 pb),True
b1588,ynfF,1662979,+,b1589,ynfG,1662989,+,10,Muy cercano (< 50 pb),True
b1589,ynfG,1663607,+,b1590,ynfH,1663608,+,1,Muy cercano (< 50 pb),True
b1590,ynfH,1664463,+,b1591,dmsD,1664505,+,42,Muy cercano (< 50 pb),True
b1591,dmsD,1665120,+,b1592,clcB,1665314,+,194,Moderado (100-200 pb),True
b1592,clcB,1666571,+,b1593,bidA,1666523,-,-48,Solapado,False
b1593,bidA,1667219,-,b1594,mlc,1667343,-,124,Moderado (100-200 pb),True
b1594,mlc,1668564,-,b1595,ynfL,1668698,-,134,Moderado (100-200 pb),True
b1595,ynfL,1669592,-,b1596,ynfM,1669698,+,106,Moderado (100-200 pb),False
b1596,ynfM,1670952,+,b1597,asr,1671375,+,423,Normal (200-500 pb),True
b1597,asr,1671684,+,b4601,ydgU,1671776,+,92,Cercano (50-100 pb),True
b4601,ydgU,1671860,+,b1598,ydgD,1671959,+,99,Cercano (50-100 pb),True
b1598,ydgD,1672781,+,b1599,mdtI,1672819,-,38,Muy cercano (< 50 pb),False
b1599,mdtI,1673149,-,b1600,mdtJ,1673135,-,-14,Solapado,True
b1600,mdtJ,1673501,-,b4777,mdtU,1673607,-,106,Moderado (100-200 pb),True
b4777,mdtU,1673709,-,b1601,tqsA,1673912,+,203,Normal (200-500 pb),False
b1601,tqsA,1674947,+,b1602,pntB,1674971,-,24,Muy cercano (< 50 pb),False
b1602,pntB,1676360,-,b1603,pntA,1676370,-,10,Muy cercano (< 50 pb),True
b1603,pntA,1677903,-,b1604,ydgH,1678426,+,523,Grande (> 500 pb),False
b1604,ydgH,1679371,+,b1605,ydgI,1679556,+,185,Moderado (100-200 pb),True
b1605,ydgI,1680939,+,b1606,folM,1680975,+,36,Muy cercano (< 50 pb),True
b1606,folM,1681698,+,b1607,ydgC,1681694,-,-4,Solapado,False
b1607,ydgC,1682030,-,b1608,rstA,1682158,+,128,Moderado (100-200 pb),False
b1608,rstA,1682878,+,b1609,rstB,1682881,+,3,Muy cercano (< 50 pb),True
b1609,rstB,1684183,+,b1610,tus,1684258,+,75,Cercano (50-100 pb),True
b1610,tus,1685188,+,b1611,fumC,1685184,-,-4,Solapado,False
b1611,fumC,1686588,-,b1612,fumA,1686730,-,142,Moderado (100-200 pb),True
b1612,fumA,1688377,-,b1613,manA,1688575,+,198,Moderado (100-200 pb),False
b1613,manA,1689751,+,b1614,ydgA,1689851,+,100,Moderado (100-200 pb),True
b1614,ydgA,1691360,+,b1615,uidC,1691585,-,225,Normal (200-500 pb),False
b1615,uidC,1692851,-,b1616,uidB,1692889,-,38,Muy cercano (< 50 pb),True
b1616,uidB,1694263,-,b1617,uidA,1694259,-,-4,Solapado,True
b1617,uidA,1696071,-,b1618,uidR,1696461,-,390,Normal (200-500 pb),True
b1618,uidR,1697052,-,b1619,hdhA,1697272,-,220,Normal (200-500 pb),True
b1619,hdhA,1698040,-,b1620,malI,1698151,-,111,Moderado (100-200 pb),True
b1620,malI,1699180,-,b1621,malX,1699354,+,174,Moderado (100-200 pb),False
b1621,malX,1700947,+,b1622,malY,1700956,+,9,Muy cercano (< 50 pb),True
b1622,malY,1702129,+,b1623,add,1702232,+,103,Moderado (100-200 pb),True
b1623,add,1703234,+,b1624,ydgJ,1703267,-,33,Muy cercano (< 50 pb),False
b1624,ydgJ,1704308,-,b4409,blr,1704550,+,242,Normal (200-500 pb),False
b4409,blr,1704676,+,b1625,cnu,1704948,+,272,Normal (200-500 pb),True
b1625,cnu,1705164,+,b1626,ydgK,1705249,+,85,Cercano (50-100 pb),True
b1626,ydgK,1705690,+,b1627,rsxA,1705766,+,76,Cercano (50-100 pb),True
b1627,rsxA,1706348,+,b1628,rsxB,1706347,+,-1,Solapado,True
b1628,rsxB,1706926,+,b1629,rsxC,1706918,+,-8,Solapado,True
b1629,rsxC,1709141,+,b1630,rsxD,1709141,+,0,Adyacente,True
b1630,rsxD,1710200,+,b1631,rsxG,1710203,+,3,Muy cercano (< 50 pb),True
b1631,rsxG,1710824,+,b1632,rsxE,1710827,+,3,Muy cercano (< 50 pb),True
b1632,rsxE,1711523,+,b1633,nth,1711522,+,-1,Solapado,True
b1633,nth,1712158,+,b1634,dtpA,1712768,+,610,Grande (> 500 pb),True
b1634,dtpA,1714271,+,b1635,gstA,1714376,+,105,Moderado (100-200 pb),True
b1635,gstA,1714982,+,b1636,pdxY,1715025,-,43,Muy cercano (< 50 pb),False
b1636,pdxY,1715889,-,b1637,tyrS,1715947,-,58,Cercano (50-100 pb),True
b1637,tyrS,1717222,-,b1638,pdxH,1717350,-,128,Moderado (100-200 pb),True
b1638,pdxH,1718007,-,b1639,mliC,1718065,-,58,Cercano (50-100 pb),True
b1639,mliC,1718395,-,b1640,anmK,1718492,-,97,Cercano (50-100 pb),True
b1640,anmK,1719602,-,b1641,slyB,1719875,+,273,Normal (200-500 pb),False
b1641,slyB,1720343,+,b1642,slyA,1720389,-,46,Muy cercano (< 50 pb),False
b1642,slyA,1720824,-,b1643,ydhI,1721024,+,200,Normal (200-500 pb),False
b1643,ydhI,1721261,+,b1644,ydhJ,1721263,+,2,Muy cercano (< 50 pb),True
b1644,ydhJ,1722121,+,b1645,ydhK,1722120,+,-1,Solapado,True
b1645,ydhK,1724133,+,b1646,sodC,1724133,-,0,Adyacente,False
b1646,sodC,1724655,-,b1647,ydhF,1724735,-,80,Cercano (50-100 pb),True
b1647,ydhF,1725632,-,b1648,ydhL,1725680,-,48,Muy cercano (< 50 pb),True
b1648,ydhL,1725920,-,b1649,nemR,1726022,+,102,Moderado (100-200 pb),False
b1649,nemR,1726622,+,b1650,nemA,1726658,+,36,Muy cercano (< 50 pb),True
b1650,nemA,1727756,+,b1651,gloA,1727836,+,80,Cercano (50-100 pb),True
b1651,gloA,1728244,+,b1652,rnt,1728346,+,102,Moderado (100-200 pb),True
b1652,rnt,1728994,+,b1653,lhr,1729086,+,92,Cercano (50-100 pb),True
b1653,lhr,1733703,+,b1654,grxD,1733753,-,50,Cercano (50-100 pb),False
b1654,grxD,1734101,-,b1655,mepH,1734434,+,333,Normal (200-500 pb),False
b1655,mepH,1735250,+,b1656,sodB,1735377,+,127,Moderado (100-200 pb),True
b1656,sodB,1735959,+,b1657,ydhP,1736120,-,161,Moderado (100-200 pb),False
b1657,ydhP,1737290,-,b4602,cydH,1737455,-,165,Moderado (100-200 pb),True
b4602,cydH,1737545,-,b1658,purR,1737843,+,298,Normal (200-500 pb),False
b1658,purR,1738869,+,b1659,punR,1738865,-,-4,Solapado,False
b1659,punR,1739798,-,b1660,punC,1739910,+,112,Moderado (100-200 pb),False
b1660,punC,1741122,+,b1661,cfa,1741412,+,290,Normal (200-500 pb),True
b1661,cfa,1742561,+,b1662,ribC,1742600,-,39,Muy cercano (< 50 pb),False
b1662,ribC,1743242,-,b1663,mdtK,1743456,+,214,Normal (200-500 pb),False
b1663,mdtK,1744830,+,b1664,ydhQ,1744870,-,40,Muy cercano (< 50 pb),False
b1664,ydhQ,1746127,-,b1667,ydhR,1746699,+,572,Grande (> 500 pb),False
b1667,ydhR,1747005,+,b1668,ydhS,1747130,+,125,Moderado (100-200 pb),True
b1668,ydhS,1748735,+,b1669,ydhT,1748746,-,11,Muy cercano (< 50 pb),False
b1669,ydhT,1749559,-,b1670,ydhU,1749562,-,3,Muy cercano (< 50 pb),True
b1670,ydhU,1750348,-,b1671,ydhX,1750344,-,-4,Solapado,True
b1671,ydhX,1751013,-,b1672,ydhW,1751076,-,63,Cercano (50-100 pb),True
b1672,ydhW,1751724,-,b1673,ydhV,1751727,-,3,Muy cercano (< 50 pb),True
b1673,ydhV,1753830,-,b1674,ydhY,1753850,-,20,Muy cercano (< 50 pb),True
b1674,ydhY,1754477,-,b1675,fumD,1754931,-,454,Normal (200-500 pb),True
b1675,fumD,1755141,-,b4817,ynhH,1755495,+,354,Normal (200-500 pb),False
b4817,ynhH,1755690,+,b1676,pykF,1755697,+,7,Muy cercano (< 50 pb),True
b1676,pykF,1757110,+,b1677,lpp,1757420,+,310,Normal (200-500 pb),True
b1677,lpp,1757657,+,b1678,ldtE,1757720,-,63,Cercano (50-100 pb),False
b1678,ldtE,1758725,-,b1679,sufE,1758873,-,148,Moderado (100-200 pb),True
b1679,sufE,1759290,-,b1680,sufS,1759302,-,12,Muy cercano (< 50 pb),True
b1680,sufS,1760523,-,b1681,sufD,1760519,-,-4,Solapado,True
b1681,sufD,1761791,-,b1682,sufC,1761765,-,-26,Solapado,True
b1682,sufC,1762512,-,b1683,sufB,1762521,-,9,Muy cercano (< 50 pb),True
b1683,sufB,1764009,-,b1684,sufA,1764017,-,8,Muy cercano (< 50 pb),True
b1684,sufA,1764386,-,b1685,ydiH,1764933,-,547,Grande (> 500 pb),True
b1685,ydiH,1765122,-,b1686,menI,1765221,-,99,Cercano (50-100 pb),True
b1686,menI,1765632,-,b1687,ydiJ,1765628,-,-4,Solapado,True
b1687,ydiJ,1768685,-,b1688,ydiK,1769073,+,388,Normal (200-500 pb),False
b1688,ydiK,1770186,+,b1689,ydiL,1770614,+,428,Normal (200-500 pb),True
b1689,ydiL,1770971,+,b1690,ydiM,1771070,+,99,Cercano (50-100 pb),True
