locus_tag,nombre_gen,inicio,fin,longitud_pb,num_aminoacidos,hebra,contenido_gc,producto,proteina_id
b1392,paaE,1456429,1457500,1071,357,+,53.31,"phenylacetyl-CoA 1,2-epoxidase, reductase subunit",NP_415910.1
b1393,paaF,1457496,1458264,768,256,+,54.56,"putative 2,3-dehydroadipyl-CoA hydratase",NP_415911.1
b1394,paaG,1458263,1459052,789,263,+,54.5,"putative ring 1,2-epoxyphenylacetyl-CoA isomerase (oxepin-CoA forming)",NP_415912.1
b1395,paaH,1459053,1460481,1428,476,+,53.22,3-hydroxyadipyl-CoA dehydrogenase,NP_415913.1
b1396,paaI,1460470,1460893,423,141,+,51.54,phenylacetyl-CoA thioesterase,NP_415914.1
b1397,paaJ,1460892,1462098,1206,402,+,55.97,beta-ketoadipyl-CoA thiolase,NP_415915.1
b1398,paaK,1462124,1463438,1314,438,+,51.83,phenylacetate-CoA ligase,NP_415916.1
b1399,paaX,1463538,1464489,951,317,+,50.37,DNA-binding transcriptional repressor PaaX,NP_415917.1
b1400,paaY,1464470,1465061,591,197,+,50.59,"2-hydroxycyclohepta-1,4,6-triene-1-carboxyl-CoA thioesterase",NP_415918.1
b4674,ynbG,1465164,1465230,66,22,-,13.64,uncharacterized protein YnbG,YP_002791240.1
b4492,ydbA,1465391,1474013,8622,2874,+,49.58,"putative outer membrane protein, N-terminal fragment",
b1402,insD2,1467920,1468826,906,302,-,55.08,IS2 insertion element protein InsB,NP_415920.1
b1403,insC2,1468783,1469149,366,122,-,53.01,IS2 insertion element repressor InsA,NP_415921.2
b1404,insI2,1469357,1470509,1152,384,+,45.83,IS30 transposase,NP_415922.1
b1406,pdxI,1474220,1475081,861,287,+,53.08,pyridoxal reductase,NP_415924.1
b1407,ydbD,1475143,1477450,2307,769,+,43.48,DUF2773 domain-containing protein YdbD,NP_415925.2
b1408,ynbA,1477620,1478226,606,202,+,46.53,CDP-alcohol phosphatidyltransferase domain-containing protein YnbA,NP_415926.4
b1409,ynbB,1478225,1479122,897,299,+,43.59,putative CDP-diglyceride synthase,NP_415927.1
b1410,ynbC,1479137,1480895,1758,586,+,50.91,hydrolase/methyltransferase domain-containing protein YnbC,NP_415928.1
b1411,ynbD,1480908,1482201,1293,431,+,50.58,phosphatase domain-containing protein YnbD,NP_415929.1
b1412,azoR,1482254,1482860,606,202,-,51.98,FMN dependent NADH:quinone oxidoreductase,NP_415930.1
b1413,hrpA,1483060,1486963,3903,1301,+,53.45,ATP-dependent 3'->5' RNA helicase HrpA,NP_415931.4
b1414,ydcF,1487234,1488035,801,267,+,51.19,DUF218 domain-containing protein YdcF,NP_415932.1
b1415,aldA,1488231,1489671,1440,480,+,50.97,aldehyde dehydrogenase A,NP_415933.1
b1418,cybB,1490901,1491432,531,177,+,47.65,superoxide oxidase,NP_415935.2
b1419,ydcA,1491676,1491850,174,58,+,44.25,protein YdcA,NP_415936.1
b4774,yncP,1491875,1491944,69,23,+,56.52,protein YncP,YP_010051184.1
b4428,hokB,1491921,1492071,150,50,-,53.33,toxin HokB,YP_025301.1
b1420,mokB,1491961,1492129,168,56,-,51.19,putative regulatory protein MokB,NP_415937.1
b1421,trg,1492469,1494110,1641,547,+,51.25,methyl-accepting chemotaxis protein Trg,NP_415938.1
b1422,ydcI,1494147,1495071,924,308,-,50.54,DNA-binding transcriptional dual regulator YdcI,NP_415939.2
b1423,ydcJ,1495287,1496631,1344,448,+,52.68,DUF1338 domain-containing protein YdcJ,NP_415940.1
b1424,opgD,1496855,1498511,1656,552,+,50.79,glucans biosynthesis protein D,NP_415941.5
b1426,ydcH,1498650,1498875,225,75,+,41.33,DUF465 domain-containing protein YdcH,NP_415943.4
b1427,rimL,1498937,1499477,540,180,+,43.33,ribosomal-protein-L12-serine N-acetyltransferase,NP_415944.1
b1428,ydcK,1499468,1500449,981,327,-,48.42,putative acyltransferase YdcK,NP_415945.1
b1429,tehA,1500572,1501565,993,331,+,53.17,tellurite resistance protein,NP_415946.1
b1430,tehB,1501561,1502155,594,198,+,45.96,tellurite methyltransferase,NP_415947.1
b1431,ydcL,1502456,1503125,669,223,+,44.69,DUF3313 domain-containing lipoprotein YdcL,NP_415948.1
b1432,insQ,1503656,1504865,1209,403,+,51.45,putative RNA-guided DNA endonuclease InsQ,NP_415949.3
b1433,ydcO,1504904,1506080,1176,392,-,52.98,putative transport protein YdcO,NP_415950.4
b1434,sutR,1506171,1506708,537,179,+,49.35,DNA-binding transcriptional dual regulator SutR,NP_415951.1
b1435,rlhA,1506780,1508742,1962,654,+,51.07,23S rRNA 5-hydroxycytidine C2501 synthase,NP_415952.2
b1436,yncJ,1508833,1509064,231,77,-,48.92,DUF2554 domain-containing protein YncJ,NP_415953.1
b4532,hicA,1509285,1509462,177,59,+,49.15,mRNA interferase toxin HicA,NP_415954.2
b1438,hicB,1509507,1509924,417,139,+,45.56,antitoxin of the HicA-HicB toxin-antitoxin system/ DNA-binding transcriptional repressor HicB,NP_415955.2
b1439,ydcR,1510002,1511409,1407,469,+,51.39,fused putative DNA-binding transcriptional regulator/putative aminotransferase YdcR,NP_415956.1
b1440,ydcS,1511653,1512799,1146,382,+,52.79,putative ABC transporter periplasmic binding protein/polyhydroxybutyrate synthase,NP_415957.1
b1441,ydcT,1512816,1513830,1014,338,+,54.44,putative ABC transporter ATP-binding protein YdcT,NP_415958.1
b1442,ydcU,1513830,1514772,942,314,+,52.97,putative ABC transporter membrane subunit YdcU,NP_415959.1
b1443,ydcV,1514761,1515556,795,265,+,53.96,putative ABC transporter membrane subunit YdcV,NP_415960.1
b1444,patD,1515577,1517002,1425,475,+,53.19,gamma-aminobutyraldehyde dehydrogenase,NP_415961.1
b4598,yncL,1517098,1517194,96,32,-,33.33,uncharacterized protein YncL,YP_001165318.1
b1445,ortT,1517388,1517562,174,58,+,44.83,orphan toxin OrtT,NP_415962.2
b1446,ydcY,1517647,1517881,234,78,+,54.27,DUF2526 domain-containing protein YdcY,NP_415963.1
b1447,ydcZ,1517881,1518331,450,150,-,51.78,putative transport protein YdcZ,NP_415964.1
b1448,mnaT,1518327,1518846,519,173,-,53.18,L-amino acid N-acyltransferase,NP_415965.1
b1449,curA,1519026,1520064,1038,346,+,52.31,NADPH-dependent curcumin/dihydrocurcumin reductase,NP_415966.6
b1450,mcbR,1520261,1520927,666,222,+,43.69,DNA-binding transcriptional dual regulator McbR,NP_415967.2
b1451,pqqU,1520962,1523065,2103,701,-,51.07,pyrroloquinoline quinone outer membrane transporter,NP_415968.1
b1452,yncE,1523306,1524368,1062,354,+,50.66,PQQ-like domain-containing protein YncE,NP_415969.1
b1453,ansP,1524480,1525980,1500,500,-,52.0,L-asparagine transporter,NP_415970.4
b1454,yncG,1526246,1526864,618,206,+,47.41,putative glutathione S-transferase YncG,NP_415971.1
b1455,yncH,1526939,1527152,213,71,+,31.46,DUF5445 domain-containing protein YncH,NP_415972.1
b1457,ydcD,1529921,1530404,483,161,+,27.33,uncharacterized protein YdcD,NP_415974.1
b4745,yncO,1530318,1530504,186,62,-,31.72,protein YncO,YP_009518780.1
b1460,ydcC,1531815,1532952,1137,379,+,41.78,H repeat-associated putative transposase YdcC,NP_415977.1
b1461,pptA,1533051,1533285,234,78,+,43.16,tautomerase PptA,NP_415978.1
b1462,yddH,1533281,1533851,570,190,-,51.23,flavin reductase-like protein YddH,NP_415979.2
b1463,nhoA,1534023,1534869,846,282,+,51.42,arylamine N-acetyltransferase,NP_415980.1
b1464,yddE,1534964,1535858,894,298,-,52.01,PF02567 family protein YddE,NP_415981.1
b1465,narV,1535936,1536617,681,227,-,52.72,nitrate reductase Z subunit gamma,NP_415982.1
b1466,narW,1536613,1537309,696,232,-,56.32,"NarW, putative private chaperone for NarZ nitrate reductase subunit",NP_415983.1
b1467,narY,1537308,1538853,1545,515,-,54.3,nitrate reductase Z subunit beta,NP_415984.1
b1468,narZ,1538849,1542590,3741,1247,-,55.04,nitrate reductase Z subunit alpha,NP_415985.1
b1469,narU,1542671,1544060,1389,463,-,48.96,nitrate/nitrite transporter NarU,NP_415986.1
b1471,yddK,1544757,1545714,957,319,-,32.18,leucine-rich repeat domain-containing protein YddK,YP_009518781.1
b1472,yddL,1545737,1546028,291,97,-,41.92,putative uncharacterized protein YddL,YP_009518782.1
b1473,yddG,1546287,1547169,882,294,-,49.66,amino acid exporter YddG,NP_415990.5
b1474,fdnG,1547400,1550448,3048,1016,+,54.17,formate dehydrogenase N subunit alpha,NP_415991.1
b1475,fdnH,1550460,1551345,885,295,+,55.03,formate dehydrogenase N subunit beta,NP_415992.1
b1476,fdnI,1551337,1551991,654,218,+,49.69,formate dehydrogenase N subunit gamma,NP_415993.1
b1477,yddM,1552397,1552682,285,95,-,51.23,DNA-binding transcriptional regulator YddM,NP_415994.4
b1478,adhP,1552827,1553838,1011,337,-,52.42,ethanol dehydrogenase/alcohol dehydrogenase,NP_415995.4
b1479,maeA,1553971,1555669,1698,566,-,52.0,malate dehydrogenase (oxaloacetate-decarboxylating),NP_415996.2
b1480,sra,1555825,1555963,138,46,-,44.2,ribosome-associated protein Sra,NP_415997.1
b1481,bdm,1556064,1556280,216,72,-,45.37,biofilm-dependent modulation protein,NP_415998.4
b1482,osmC,1556624,1557056,432,144,+,50.0,osmotically inducible peroxiredoxin OsmC,NP_415999.1
b1483,ddpF,1557111,1558038,927,309,-,54.58,"putative D,D-dipeptide ABC transporter ATP-binding subunit DdpF",NP_416000.1
b1484,ddpD,1558030,1559017,987,329,-,54.1,"putative D,D-dipeptide ABC transporter ATP-binding subunit DdpD",NP_416001.1
b1485,ddpC,1559013,1559910,897,299,-,53.07,"putative D,D-dipeptide ABC transporter membrane subunit DdpC",NP_416002.1
b1486,ddpB,1559906,1560929,1023,341,-,54.94,"putative D,D-dipeptide ABC transporter membrane subunit DdpB",NP_416003.1
b1487,ddpA,1560930,1562481,1551,517,-,50.35,"putative D,D-dipeptide ABC transporter periplasmic binding protein",NP_416004.1
b1488,ddpX,1562494,1563076,582,194,-,52.92,D-alanyl-D-alanine dipeptidase,NP_416005.1
b1489,dosP,1563333,1565733,2400,800,-,50.21,oxygen-sensing c-di-GMP phosphodiesterase DosP,NP_416006.4
b1490,dosC,1565757,1567140,1383,461,-,44.4,diguanylate cyclase DosC,NP_416007.3
b4746,yddY,1567177,1567219,42,14,-,45.24,protein YddY,YP_009518783.1
b1491,digH,1567503,1568823,1320,440,-,52.35,divisome localized glycosyl hydrolase,NP_416008.1
b1492,gadC,1568953,1570489,1536,512,-,48.11,L-glutamate:4-aminobutyrate antiporter,NP_416009.1
b1493,gadB,1570644,1572045,1401,467,-,53.32,glutamate decarboxylase B,NP_416010.1
b1494,pqqL,1572406,1575202,2796,932,-,46.64,periplasmic metalloprotease,NP_416011.1
b1495,yddB,1575246,1577619,2373,791,-,45.98,putative TonB-dependent receptor YddB,NP_416012.1
b1496,yddA,1577656,1579342,1686,562,-,43.65,ABC transporter family protein YddA,NP_416013.1
b4747,yneP,1579544,1579667,123,41,+,38.21,protein YneP,YP_009518784.1
b1497,ydeM,1579632,1580790,1158,386,-,38.69,putative anaerobic sulfatase maturation enzyme YdeM,NP_416014.4
b1498,ydeN,1580841,1582524,1683,561,-,44.09,putative sulfatase YdeN,NP_416015.2
b1499,ydeO,1582925,1583687,762,254,-,39.5,DNA-binding transcriptional dual regulator YdeO,NP_416016.1
b1500,safA,1583761,1583959,198,66,-,37.37,two-component system connector SafA,NP_416017.1
b1501,ydeP,1584206,1586486,2280,760,-,50.31,putative oxidoreductase YdeP,NP_416018.1
b1502,ydeQ,1586819,1587734,915,305,-,44.7,putative fimbrial adhesin protein YdeQ,NP_416019.1
b1503,ydeR,1587792,1588296,504,168,-,44.84,putative fimbrial protein YdeR,NP_416020.1
b1504,ydeS,1588308,1588839,531,177,-,44.82,putative fimbrial protein YdeS,NP_416021.1
b1505,ydeT,1588852,1590001,1149,383,-,44.56,fimbrial usher domain-containing protein YdeT,YP_009518785.1
b1507,hipA,1590853,1592176,1323,441,-,48.07,serine/threonine-protein kinase toxin HipA,NP_416024.1
b1508,hipB,1592175,1592442,267,89,-,44.57,antitoxin/DNA-binding transcriptional repressor HipB,NP_416025.1
b1511,lsrK,1598616,1600209,1593,531,-,52.23,autoinducer-2 kinase,NP_416028.3
b1512,lsrR,1600287,1601241,954,318,-,50.73,DNA-binding transcriptional repressor LsrR,NP_416029.1
b1513,lsrA,1601489,1603025,1536,512,+,53.32,Autoinducer-2 ABC transporter ATP binding subunit,NP_416030.1
b1514,lsrC,1603018,1604047,1029,343,+,53.74,Autoinducer-2 ABC transporter membrane subunit LsrC,NP_416031.1
b1515,lsrD,1604046,1605039,993,331,+,53.27,Autoinducer-2 ABC transporter membrane subunit LsrD,NP_416032.1
b1516,lsrB,1605050,1606073,1023,341,+,49.66,Autoinducer-2 ABC transporter periplasmic binding protein,NP_416033.1
b1517,lsrF,1606099,1606975,876,292,+,49.66,"3-hydroxy-2,4-pentadione 5-phosphate thiolase",NP_416034.1
b1518,lsrG,1606998,1607289,291,97,+,46.39,"(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase",NP_416035.1
b1519,tam,1607345,1608104,759,253,+,53.89,trans-aconitate 2-methyltransferase,NP_416036.1
b1520,yneE,1608107,1609022,915,305,-,47.98,PF01062 family inner membrane protein YneE,NP_416037.2
b1521,uxaB,1609228,1610680,1452,484,-,52.0,tagaturonate reductase,YP_025302.1
b1522,dgcF,1610906,1611854,948,316,-,50.42,putative diguanylate cyclase DgcF,NP_416039.1
b1523,yneG,1611965,1612325,360,120,-,52.78,DUF4186 domain-containing protein YneG,NP_416040.1
b1524,glsB,1612324,1613251,927,309,-,52.0,glutaminase 2,NP_416041.1
b1525,sad,1613314,1614703,1389,463,-,53.06,succinate semialdehyde dehydrogenase (NAD(P)(+)) Sad,NP_416042.2
b1526,ptrR,1614803,1615685,882,294,+,53.51,putrescine utilization regulator PtrR,NP_416043.1
b1527,yneK,1615762,1616878,1116,372,+,39.78,protein YneK,NP_416044.1
b1528,ydeA,1617027,1618218,1191,397,+,51.3,putative exporter YdeA,NP_416045.1
b1529,marC,1618242,1618908,666,222,-,51.05,inner membrane protein MarC,NP_416046.1
b1530,marR,1619119,1619554,435,145,+,49.43,DNA-binding transcriptional repressor MarR,NP_416047.4
b1531,marA,1619573,1619957,384,128,+,45.83,DNA-binding transcriptional dual regulator MarA,NP_416048.2
b1532,marB,1619988,1620207,219,73,+,50.23,multiple antibiotic resistance protein MarB,NP_416049.1
b1533,eamA,1620237,1621137,900,300,-,49.78,cysteine/O-acetylserine exporter EamA,NP_416050.4
b1534,ydeE,1621331,1622519,1188,396,+,49.83,dipeptide exporter,NP_416051.1
b4599,mgtS,1622645,1622741,96,32,+,38.54,small protein MgtS,YP_001165319.1
b4775,mgtT,1622740,1622845,105,35,+,49.52,protein MgtT,YP_010051185.1
b1535,dgcZ,1622959,1623850,891,297,-,44.89,diguanylate cyclase DgcZ,NP_416052.1
b1536,ydeI,1624104,1624497,393,131,-,47.58,BOF family protein YdeI,NP_416054.1
b1537,ydeJ,1624772,1625291,519,173,+,49.33,PF02464 family protein YdeJ,NP_416055.1
b1538,dcp,1625334,1627380,2046,682,-,49.95,peptidyl-dipeptidase Dcp,NP_416056.1
b1539,ydfG,1627516,1628263,747,249,+,50.6,3-hydroxy acid dehydrogenase YdfG,NP_416057.1
b1540,rspR,1628351,1629038,687,229,+,50.07,DNA-binding transcriptional repressor RspR,NP_416058.1
b1541,ydfZ,1629214,1629418,204,68,+,51.96,putative selenoprotein YdfZ,NP_416059.1
b1542,ydfI,1629452,1630913,1461,487,-,49.49,putative oxidoreductase YdfI,NP_416060.1
b1543,ydfJ,1631001,1632285,1284,428,-,46.96,putative transporter YdfJ,YP_009518786.1
b4748,ynfT,1632889,1633003,114,38,+,34.21,protein YnfT,YP_009518787.1
b1544,ydfK,1633071,1633305,234,78,+,35.47,cold shock protein YdfK,NP_416062.2
b1545,pinQ,1633621,1634212,591,197,+,44.84,putative recombinase PinQ,NP_416063.1
b1546,tfaQ,1634309,1634885,576,192,-,48.26,putative tail fiber assembly protein TfaQ,NP_416064.1
b1547,stfQ,1634884,1635847,963,321,-,52.65,putative prophage side tail fiber protein StfQ,NP_416065.1
b1548,nohA,1635797,1636367,570,190,-,53.68,putative prophage DNA-packaging protein NohA,YP_009518788.1
b4533,ynfO,1636755,1636989,234,78,+,44.44,DUF3950 domain-containing protein YnfO,YP_588454.1
b1549,ydfO,1637046,1637457,411,137,+,31.63,DUF1398 domain-containing protein YdfO,NP_416067.2
b1550,gnsB,1637608,1637782,174,58,-,29.89,protein GnsB,NP_416068.2
b1551,ynfN,1637953,1638109,156,52,-,43.59,protein YnfN,NP_416069.2
b4749,ynfR,1638187,1638253,66,22,-,43.94,protein YnfR,YP_009518789.1
b4724,ynfQ,1638255,1638444,189,63,-,33.86,protein YnfQ,YP_009518790.1
b1552,cspI,1638454,1638667,213,71,-,40.38,cold shock-like protein CspI,NP_416070.1
b1553,rzpQ,1639029,1639527,498,166,-,45.78,DUF2514 domain-containing protein RzpQ,NP_416071.1
b4689,rzoQ,1639079,1639334,255,85,-,49.41,putative lipoprotein RzoQ,YP_002791241.1
b1554,rrrQ,1639523,1640057,534,178,-,50.56,putative lysozyme,NP_416072.1
b1555,ydfR,1640053,1640365,312,104,-,43.59,protein YdfR,NP_416073.1
b1556,essQ,1640369,1640585,216,72,-,46.3,putative prophage lysis protein EssQ,NP_416074.4
b4776,ynfU,1640804,1640975,171,57,+,40.35,putative zinc-binding protein YnfU,YP_010051186.1
b1557,cspB,1641338,1641554,216,72,-,35.19,cold shock-like protein CspB,NP_416075.1
b1558,cspF,1641854,1642067,213,71,+,48.36,cold shock-like protein CspF,NP_416076.1
b4750,ynfS,1642121,1642211,90,30,+,37.78,protein YnfS,YP_009518791.1
b1559,ydfT,1642488,1643241,753,251,-,47.94,putative antitermination protein Q,NP_416077.4
b1560,ydfU,1643254,1644304,1050,350,-,52.19,protein YdfU,NP_416078.4
b1561,rem,1644650,1644902,252,84,-,40.48,protein Rem,NP_416079.1
b1562,hokD,1645118,1645274,156,52,-,51.92,toxic protein HokD,NP_416080.1
b1563,relE,1645345,1645633,288,96,-,46.88,mRNA interferase toxin RelE,NP_416081.1
b1564,relB,1645632,1645872,240,80,-,47.08,antitoxin/DNA-binding transcriptional repressor RelB,NP_416082.1
b1565,ydfV,1645896,1646202,306,102,+,46.08,protein YdfV,NP_416083.1
b1566,flxA,1646404,1646737,333,111,+,42.94,PF14282 family protein FlxA,NP_416084.1
b1567,ydfW,1647173,1647323,150,50,-,43.33,protein YdfW,YP_009518792.1
b1568,ydfX,1647345,1647636,291,97,-,50.52,protein YdfX,YP_009518793.1
b1569,dicC,1647619,1647850,231,77,-,46.75,putative DNA-binding transcriptional regulator DicC,NP_416087.1
b1570,dicA,1647933,1648341,408,136,+,43.63,DNA-binding transcriptional dual regulator DicA,NP_416088.1
b1571,ydfA,1648507,1648663,156,52,+,48.08,DUF1391 domain-containing protein YdfA,NP_416089.1
b1572,ydfB,1648664,1648793,129,43,+,46.51,uncharacterized protein YdfB,NP_416090.2
b1573,ydfC,1648822,1649041,219,73,+,47.95,uncharacterized protein YdfC,NP_416091.1
b1575,dicB,1649608,1649797,189,63,+,35.98,cell division inhibition protein DicB,NP_416092.1
b1576,ydfD,1649793,1649985,192,64,+,43.23,lysis protein,NP_416093.1
b4534,ynfP,1652727,1652838,111,37,-,42.34,protein YnfP,YP_009518794.1
b1580,rspB,1652895,1653915,1020,340,-,44.9,putative zinc-binding dehydrogenase RspB,NP_416097.1
b1581,rspA,1653926,1655141,1215,405,-,50.7,mandelate racemase/muconate lactonizing enzyme family protein RspA,NP_416098.1
b1582,ynfA,1655346,1655673,327,109,-,51.68,putative transporter YnfA,NP_416099.1
b1583,ynfB,1655807,1656149,342,114,+,51.17,DUF1283 domain-containing protein YnfB,NP_416100.1
b1584,speG,1656183,1656744,561,187,+,46.88,spermidine N-acetyltransferase,NP_416101.1
b1585,ynfC,1656746,1657457,711,237,-,43.74,PF06788 family lipoprotein YnfC,NP_416102.2
b1586,ynfD,1657564,1657870,306,102,+,56.21,DUF1161 domain-containing protein YnfD,NP_416103.2
b1587,ynfE,1658068,1660495,2427,809,+,50.76,putative selenate reductase YnfE,NP_416104.1
b1588,ynfF,1660555,1662979,2424,808,+,51.2,putative selenate reductase YnfF,NP_416105.4
b1589,ynfG,1662989,1663607,618,206,+,52.91,putative oxidoreductase YnfG,NP_416106.1
b1590,ynfH,1663608,1664463,855,285,+,52.63,putative menaquinol dehydrogenase,NP_416107.1
b1591,dmsD,1664505,1665120,615,205,+,53.33,redox enzyme maturation protein DmsD,NP_416108.2
b1592,clcB,1665314,1666571,1257,419,+,54.26,putative chloride:H(+) antiporter ClcB,NP_416109.2
b1593,bidA,1666523,1667219,696,232,-,52.16,dethiobiotin synthetase BidA,NP_416110.4
b1594,mlc,1667343,1668564,1221,407,-,52.25,DNA-binding transcriptional repressor Mlc,NP_416111.1
b1595,ynfL,1668698,1669592,894,298,-,52.68,putative DNA-binding transcriptional regulator YnfL,NP_416112.1
b1596,ynfM,1669698,1670952,1254,418,+,52.95,putative transporter YnfM,NP_416113.1
b1597,asr,1671375,1671684,309,103,+,51.13,periplasmic chaperone Asr,NP_416114.2
b4601,ydgU,1671776,1671860,84,28,+,42.86,uncharacterized protein YdgU,YP_001165320.1
b1598,ydgD,1671959,1672781,822,274,+,52.07,putative serine protease YdgD,NP_416115.1
b1599,mdtI,1672819,1673149,330,110,-,51.52,multidrug/spermidine efflux pump membrane subunit MdtI,NP_416116.1
b1600,mdtJ,1673135,1673501,366,122,-,42.35,multidrug/spermidine efflux pump membrane subunit MdtJ,NP_416117.1
b4777,mdtU,1673607,1673709,102,34,-,46.08,protein MdtU,YP_010051187.1
b1601,tqsA,1673912,1674947,1035,345,+,50.24,autoinducer 2 exporter,NP_416118.1
b1602,pntB,1674971,1676360,1389,463,-,52.63,pyridine nucleotide transhydrogenase subunit beta,NP_416119.1
b1603,pntA,1676370,1677903,1533,511,-,52.45,pyridine nucleotide transhydrogenase subunit alpha,NP_416120.1
